pgen,n_attempts,t_exp_s,t_exp_rtt_s,t_exp_theoretical_ms,rtt_emp_us,t_vuelta_ns,w_real,E_N_real,rate_real_indiv,rate_real_rtt_indiv,w_fixed,E_N_fixed,rate_fixed_indiv
0.1,13,0.00502784,0.005004097,5.2,386.75692307692304,214516.46153846153,0.7037724715693643,0.6375255852501388,126.7990996631036,127.40072489604795,0.6999238697750143,0.6321619218761158,125.7323068904571
0.1,5,0.001945344,0.00193634,2.0,389.06879999999995,215206.6,0.7032869386802941,0.636850012992214,327.37141245569626,328.8936927358904,0.6999238697750143,0.6321619218761158,324.96150905758356
0.1,2,0.000771072,0.000772915,0.8,385.536,215327.5,0.7032019164291063,0.6367316801619616,825.7746101038056,823.805567445271,0.6999238697750143,0.6321619218761158,819.8481100028476
0.1,4,0.00154752,0.001536848,1.6,386.88,213110.75,0.7047624683150037,0.6389020910308519,412.8554661851556,415.7223687904412,0.6999238697750143,0.6321619218761158,408.500001212337
0.1,13,0.005051904,0.005025038,5.2,388.608,214617.53846153847,0.7037013400083321,0.6374266323089387,126.17552358654058,126.8501118417291,0.6999238697750143,0.6321619218761158,125.13339958085422
0.1,5,0.001956864,0.001948761,2.0,391.37280000000004,216999.0,0.7020274962209196,0.635096144085951,324.547921616398,325.89740049495606,0.6999238697750143,0.6321619218761158,323.048470346491
0.1,2,0.000768512,0.000763094,0.8,384.256,213110.5,0.7047626445056427,0.6389023358920096,831.3498499594147,837.2524694100722,0.6999238697750143,0.6321619218761158,822.5791163652823
0.1,3,0.001157376,0.001151586,1.2000000000000002,385.79200000000003,213430.66666666666,0.7045370391165501,0.6385887664767077,551.7556666776463,554.5298106061621,0.6999238697750143,0.6321619218761158,546.2027222580351
0.1,5,0.001940224,0.001930381,2.0,388.0448,214376.0,0.7038713314762927,0.6376631005350094,328.6543721420874,330.33017862018403,0.6999238697750143,0.6321619218761158,325.81904041807326
0.1,5,0.001956864,0.00194822,2.0,391.37280000000004,218055.8,0.7012859854462183,0.6340625361414042,324.01972551051284,325.45735909774265,0.6999238697750143,0.6321619218761158,323.048470346491
0.1,8,0.003126528,0.003107946,3.2,390.816,217656.0,0.7015664156374595,0.634453520940723,202.92590405098662,204.13917131788102,0.6999238697750143,0.6321619218761158,202.19295073516557
0.1,8,0.00310528,0.003089207,3.2,388.16,215528.125,0.7030608506957523,0.636535325350316,204.98484044927218,206.05136701759253,0.6999238697750143,0.6321619218761158,203.57646391826685
0.1,1,0.000384512,0.000384522,0.4,384.512,214701.0,0.7036426104627407,0.6373449270143748,1657.5423576231037,1657.499251055531,0.6999238697750143,0.6321619218761158,1644.0629209910633
0.1,5,0.001941504,0.001930251,2.0,388.3008,215441.6,0.7031216856676937,0.6366200071614477,327.90043551877704,329.8120333373472,0.6999238697750143,0.6321619218761158,325.60423356125756
0.1,14,0.005386496,0.005359789,5.6000000000000005,384.7497142857143,213578.42857142858,0.7044329430725792,0.6384440601798502,118.5267862781018,119.11738693068891,0.6999238697750143,0.6321619218761158,117.36051078031353
