seq,ts_emit,ts_recv,latency_us,w,bit
1476,1789388429814048299,1789388429814162516,114.217,0.475,1
1477,1789388429814644423,1789388429814903214,258.791,0.475,1
1478,1789388429815247651,1789388429815544974,297.323,0.0,0
1479,1789388429815852366,1789388429816098523,246.157,0.475,1
1480,1789388429816449004,1789388429816583935,134.931,0.475,1
1481,1789388429817071545,1789388429817189930,118.385,0.475,1
1482,1789388429817663131,1789388429817785078,121.947,0.475,1
1483,1789388429818264197,1789388429818574929,310.732,0.0,0
1484,1789388429818900180,1789388429819096621,196.441,0.475,1
1485,1789388429820133648,1789388429822762412,2628.764,0.0,0
1486,1789388429820772952,1789388429822777029,2004.077,0.0,0
1487,1789388429822496118,1789388429822780550,284.432,0.475,1
1488,1789388429823121654,1789388429823279827,158.173,0.475,1
1489,1789388429823718843,1789388429824091913,373.07,0.475,1
1490,1789388429824814816,1789388429825241525,426.709,0.475,1
1491,1789388429825461353,1789388429825914867,453.514,0.475,1
1492,1789388429826186778,1789388429828236721,2049.943,0.475,1
1493,1789388429827285493,1789388429828248015,962.522,0.475,1
1494,1789388429827878242,1789388429828251650,373.408,0.475,1
1495,1789388429828532965,1789388429829180695,647.73,0.475,1
1496,1789388429829220164,1789388429829589275,369.111,0.475,1
1497,1789388429833590167,1789388429833981279,391.112,0.475,1
1498,1789388429834251294,1789388429834898264,646.97,0.475,1
1499,1789388429834911355,1789388429835217929,306.574,0.475,1
1500,1789388429835558790,1789388429835881207,322.417,0.475,1
1501,1789388429836196703,1789388429836569957,373.254,0.475,1
1502,1789388429836839477,1789388429837374717,535.24,0.475,1
1503,1789388429837481090,1789388429837739732,258.642,0.475,1
1504,1789388429838154254,1789388429838290298,136.044,0.0,0
1505,1789388429838776385,1789388429839028487,252.102,0.475,1
1506,1789388429839428666,1789388429839657962,229.296,0.475,1
1507,1789388429840074156,1789388429840366277,292.121,0.475,1
1508,1789388429840725407,1789388429841024727,299.32,0.475,1
1509,1789388429841491070,1789388429841838721,347.651,0.475,1
1510,1789388429842168103,1789388429842738930,570.827,0.475,1
1511,1789388429842807010,1789388429843111517,304.507,0.475,1
1512,1789388429843443739,1789388429843740714,296.975,0.475,1
1513,1789388429844090827,1789388429844469268,378.441,0.475,1
1514,1789388429844714257,1789388429844981671,267.414,0.475,1
1515,1789388429845362994,1789388429845619722,256.728,0.475,1
1516,1789388429846587528,1789388429846748373,160.845,0.475,1
1517,1789388429847792533,1789388429848082729,290.196,0.475,1
1518,1789388429848506632,1789388429848798465,291.833,0.475,1
1519,1789388429849149893,1789388429849445361,295.468,0.475,1
1520,1789388429849786826,1789388429850009592,222.766,0.475,1
1521,1789388429850826158,1789388429851209100,382.942,0.0,0
1522,1789388429851759157,1789388429852098034,338.877,0.475,1
1523,1789388429852558868,1789388429852900565,341.697,0.475,1
1524,1789388429853186284,1789388429853481575,295.291,0.475,1
1525,1789388429853844865,1789388429854003594,158.729,0.475,1
1526,1789388429854469752,1789388429854713163,243.411,0.475,1
1527,1789388429855144723,1789388429855764490,619.767,0.475,1
1528,1789388429855760552,1789388429855963001,202.449,0.475,1
1529,1789388429856433057,1789388429856683586,250.529,0.475,1
1530,1789388429857093710,1789388429857435904,342.194,0.475,1
1531,1789388429857775568,1789388429858127372,351.804,0.475,1
1532,1789388429858496749,1789388429858755918,259.169,0.475,1
1533,1789388429859121740,1789388429859377927,256.187,0.475,1
1534,1789388429859788440,1789388429860066982,278.542,0.475,1
1535,1789388429860408946,1789388429860690146,281.2,0.0,0
1536,1789388429861039667,1789388429861267412,227.745,0.475,1
1537,1789388429861677297,1789388429861953092,275.795,0.0,0
1538,1789388429862345338,1789388429862679125,333.787,0.475,1
1539,1789388429862971244,1789388429863258599,287.355,0.475,1
1540,1789388429863588168,1789388429863814322,226.154,0.0,0
1541,1789388429864227195,1789388429864404749,177.554,0.0,0
1542,1789388429864867819,1789388429864986883,119.064,0.475,1
1543,1789388429865534369,1789388429865719919,185.55,0.475,1
1544,1789388429866139960,1789388429866278668,138.708,0.475,1
1545,1789388429866733197,1789388429866875517,142.32,0.0,0
1546,1789388429867327513,1789388429867433390,105.877,0.475,1
1547,1789388429867924595,1789388429868023071,98.476,0.475,1
1548,1789388429868511613,1789388429868601800,90.187,0.475,1
1549,1789388429869155171,1789388429869291835,136.664,0.475,1
1550,1789388429869742104,1789388429869900633,158.529,0.475,1
1551,1789388429870352829,1789388429870489724,136.895,0.475,1
1552,1789388429870947165,1789388429871045246,98.081,0.475,1
1553,1789388429871590830,1789388429871736676,145.846,0.475,1
1554,1789388429872173202,1789388429872243436,70.234,0.475,1
1555,1789388429872756590,1789388429872843363,86.773,0.475,1
1556,1789388429873331036,1789388429873444785,113.749,0.475,1
1557,1789388429873902585,1789388429874004505,101.92,0.475,1
1558,1789388429874475703,1789388429874630199,154.496,0.475,1
1559,1789388429875128952,1789388429875218090,89.138,0.475,1
1560,1789388429875789507,1789388429875861285,71.778,0.475,1
1561,1789388429876373978,1789388429876493763,119.785,0.0,0
1562,1789388429876966914,1789388429877131557,164.643,0.0,0
1563,1789388429877613832,1789388429877745764,131.932,0.475,1
1564,1789388429878241572,1789388429878339192,97.62,0.0,0
1565,1789388429878845834,1789388429878931420,85.586,0.475,1
1566,1789388429879492052,1789388429879636556,144.504,0.475,1
1567,1789388429880072584,1789388429880191687,119.103,0.475,1
1568,1789388429880732688,1789388429880885241,152.553,0.475,1
1569,1789388429881353762,1789388429881446528,92.766,0.475,1
1570,1789388429882003002,1789388429882165111,162.109,0.475,1
1571,1789388429882675945,1789388429882756762,80.817,0.475,1
1572,1789388429883292887,1789388429883403507,110.62,0.475,1
1573,1789388429883941913,1789388429884099765,157.852,0.475,1
1574,1789388429884537461,1789388429884636344,98.883,0.475,1
1575,1789388429885204143,1789388429885312203,108.06,0.475,1
1576,1789388429885839725,1789388429885945129,105.404,0.475,1
1577,1789388429886482167,1789388429886546485,64.318,0.475,1
1578,1789388429887151074,1789388429887261505,110.431,0.475,1
1579,1789388429887773379,1789388429887870113,96.734,0.475,1
1580,1789388429888383091,1789388429888526926,143.835,0.475,1
1581,1789388429888987966,1789388429889111202,123.236,0.475,1
1582,1789388429889633831,1789388429889716877,83.046,0.475,1
1583,1789388429890248102,1789388429890339196,91.094,0.475,1
1584,1789388429890845663,1789388429890962884,117.221,0.475,1
1585,1789388429891454737,1789388429891553481,98.744,0.475,1
1586,1789388429892162399,1789388429892292699,130.3,0.475,1
1587,1789388429892823107,1789388429892943930,120.823,0.0,0
1588,1789388429893470953,1789388429893587649,116.696,0.475,1
1589,1789388429894113623,1789388429894225913,112.29,0.475,1
1590,1789388429894713493,1789388429894846320,132.827,0.475,1
1591,1789388429895442042,1789388429895540114,98.072,0.0,0
1592,1789388429896030543,1789388429896120374,89.831,0.0,0
1593,1789388429896619091,1789388429896721831,102.74,0.475,1
1594,1789388429897201500,1789388429897304432,102.932,0.475,1
1595,1789388429897793373,1789388429897929073,135.7,0.475,1
1596,1789388429898382038,1789388429898544058,162.02,0.475,1
1597,1789388429899040449,1789388429899165581,125.132,0.475,1
1598,1789388429899684372,1789388429899796683,112.311,0.475,1
1599,1789388429900266868,1789388429900381440,114.572,0.475,1
1600,1789388429900909571,1789388429901021684,112.113,0.475,1
1601,1789388429901552040,1789388429901662419,110.379,0.0,0
1602,1789388429902135597,1789388429902243635,108.038,0.475,1
1603,1789388429902713886,1789388429902792193,78.307,0.475,1
1604,1789388429903284986,1789388429903438783,153.797,0.475,1
1605,1789388429903901796,1789388429904017769,115.973,0.475,1
1606,1789388429904501352,1789388429904630390,129.038,0.475,1
1607,1789388429905207705,1789388429905304733,97.028,0.475,1
1608,1789388429905859405,1789388429905978110,118.705,0.475,1
1609,1789388429906444880,1789388429906601119,156.239,0.0,0
1610,1789388429907064511,1789388429907175386,110.875,0.475,1
1611,1789388429907678815,1789388429907829216,150.401,0.475,1
1612,1789388429908295606,1789388429908449099,153.493,0.475,1
1613,1789388429908939557,1789388429909140673,201.116,0.475,1
1614,1789388429909524385,1789388429909626032,101.647,0.475,1
1615,1789388429910107854,1789388429910196729,88.875,0.0,0
1616,1789388429910693386,1789388429910760950,67.564,0.475,1
1617,1789388429911299359,1789388429911598535,299.176,0.475,1
1618,1789388429911942604,1789388429912143742,201.138,0.475,1
1619,1789388429912561578,1789388429912741978,180.4,0.475,1
1620,1789388429913179915,1789388429913330375,150.46,0.475,1
1621,1789388429913863854,1789388429914023531,159.677,0.475,1
1622,1789388429914471849,1789388429914741009,269.16,0.0,0
1623,1789388429915083181,1789388429915211367,128.186,0.475,1
1624,1789388429915681235,1789388429915786197,104.962,0.475,1
1625,1789388429916288268,1789388429916432930,144.662,0.475,1
1626,1789388429916888098,1789388429916999851,111.753,0.475,1
1627,1789388429917470485,1789388429917583648,113.163,0.475,1
1628,1789388429918081733,1789388429918291375,209.642,0.475,1
1629,1789388429918717700,1789388429918904597,186.897,0.475,1
1630,1789388429919355101,1789388429919482484,127.383,0.475,1
1631,1789388429919956970,1789388429920126520,169.55,0.475,1
1632,1789388429920585870,1789388429920786591,200.721,0.475,1
1633,1789388429921188687,1789388429921372690,184.003,0.475,1
1634,1789388429921795532,1789388429921980797,185.265,0.475,1
1635,1789388429922411977,1789388429922705922,293.945,0.0,0
1636,1789388429923054350,1789388429923226965,172.615,0.475,1
1637,1789388429923697936,1789388429923926008,228.072,0.475,1
1638,1789388429924331878,1789388429924475600,143.722,0.475,1
1639,1789388429924959057,1789388429925149945,190.888,0.475,1
1640,1789388429925601432,1789388429925829535,228.103,0.475,1
1641,1789388429926221130,1789388429926471735,250.605,0.475,1
1642,1789388429926838303,1789388429927120913,282.61,0.475,1
1643,1789388429927441412,1789388429927594958,153.546,0.475,1
1644,1789388429928035865,1789388429928189761,153.896,0.475,1
1645,1789388429928670185,1789388429928833151,162.966,0.475,1
1646,1789388429929343997,1789388429929461658,117.661,0.475,1
1647,1789388429929960774,1789388429930117526,156.752,0.475,1
1648,1789388429930586204,1789388429930742895,156.691,0.475,1
1649,1789388429931204637,1789388429931362974,158.337,0.475,1
1650,1789388429931810725,1789388429931940139,129.414,0.475,1
1651,1789388429932420498,1789388429932643908,223.41,0.475,1
1652,1789388429933141504,1789388429933351395,209.891,0.0,0
1653,1789388429933828346,1789388429934019676,191.33,0.475,1
1654,1789388429934444669,1789388429934633190,188.521,0.475,1
1655,1789388429935073417,1789388429935218258,144.841,0.475,1
1656,1789388429935669563,1789388429935847381,177.818,0.475,1
1657,1789388429936261896,1789388429936350975,89.079,0.475,1
1658,1789388429936850430,1789388429936935539,85.109,0.475,1
1659,1789388429937446366,1789388429937551932,105.566,0.475,1
1660,1789388429938096707,1789388429938230778,134.071,0.475,1
1661,1789388429938657815,1789388429938789771,131.956,0.475,1
1662,1789388429939250093,1789388429939391014,140.921,0.475,1
1663,1789388429939855568,1789388429939993583,138.015,0.475,1
1664,1789388429940507211,1789388429940656331,149.12,0.475,1
1665,1789388429941150551,1789388429941268500,117.949,0.475,1
1666,1789388429941735218,1789388429941845102,109.884,0.475,1
1667,1789388429942382314,1789388429942512220,129.906,0.475,1
1668,1789388429942960765,1789388429943129327,168.562,0.475,1
1669,1789388429943642539,1789388429943779184,136.645,0.475,1
1670,1789388429944227762,1789388429944303828,76.066,0.475,1
1671,1789388429944831339,1789388429944986861,155.522,0.475,1
1672,1789388429945560594,1789388429945684443,123.849,0.475,1
1673,1789388429946146106,1789388429946348439,202.333,0.0,0
1674,1789388429946747773,1789388429946861520,113.747,0.475,1
1675,1789388429947444335,1789388429947537458,93.123,0.475,1
1676,1789388429948034205,1789388429948163472,129.267,0.0,0
1677,1789388429948678826,1789388429948795521,116.695,0.475,1
1678,1789388429949323501,1789388429949436413,112.912,0.475,1
1679,1789388429949907388,1789388429950048766,141.378,0.475,1
1680,1789388429950606268,1789388429950706907,100.639,0.0,0
1681,1789388429951246438,1789388429951346719,100.281,0.475,1
1682,1789388429951839250,1789388429951950254,111.004,0.475,1
1683,1789388429952478052,1789388429952656837,178.785,0.475,1
1684,1789388429953090803,1789388429953286376,195.573,0.475,1
1685,1789388429953720373,1789388429953928499,208.126,0.475,1
1686,1789388429954358436,1789388429954463612,105.176,0.475,1
1687,1789388429954953161,1789388429955075117,121.956,0.475,1
1688,1789388429955552798,1789388429955661574,108.776,0.475,1
1689,1789388429956145360,1789388429956226737,81.377,0.475,1
1690,1789388429956734277,1789388429956861925,127.648,0.475,1
1691,1789388429957321066,1789388429957430063,108.997,0.475,1
1692,1789388429957974656,1789388429958105157,130.501,0.475,1
1693,1789388429958620225,1789388429958690186,69.961,0.0,0
1694,1789388429959210532,1789388429959315854,105.322,0.475,1
1695,1789388429959801803,1789388429959922778,120.975,0.475,1
1696,1789388429960409429,1789388429960560804,151.375,0.475,1
1697,1789388429961001005,1789388429961118738,117.733,0.475,1
1698,1789388429961586821,1789388429961696217,109.396,0.475,1
1699,1789388429962232123,1789388429962329396,97.273,0.475,1
1700,1789388429962847640,1789388429962923961,76.321,0.475,1
1701,1789388429963486632,1789388429963593026,106.394,0.475,1
1702,1789388429964085920,1789388429964236658,150.738,0.0,0
1703,1789388429964686471,1789388429964768074,81.603,0.475,1
1704,1789388429965310551,1789388429965422565,112.014,0.475,1
1705,1789388429965884921,1789388429966091765,206.844,0.475,1
1706,1789388429966466888,1789388429966668481,201.593,0.475,1
1707,1789388429967081378,1789388429967296088,214.71,0.475,1
1708,1789388429967714135,1789388429967863060,148.925,0.475,1
1709,1789388429968347538,1789388429968498954,151.416,0.0,0
1710,1789388429969015367,1789388429969145971,130.604,0.475,1
1711,1789388429969614194,1789388429969736962,122.768,0.475,1
1712,1789388429970331710,1789388429970451975,120.265,0.475,1
1713,1789388429970922125,1789388429971056326,134.201,0.475,1
1714,1789388429971552009,1789388429971639738,87.729,0.475,1
1715,1789388429972163280,1789388429972317666,154.386,0.475,1
1716,1789388429972771486,1789388429972900471,128.985,0.475,1
1717,1789388429973375270,1789388429973585324,210.054,0.475,1
1718,1789388429973998173,1789388429974324148,325.975,0.475,1
1719,1789388429974634667,1789388429974814189,179.522,0.475,1
1720,1789388429975256630,1789388429975355302,98.672,0.475,1
1721,1789388429975864691,1789388429975975534,110.843,0.475,1
1722,1789388429976466007,1789388429976570307,104.3,0.475,1
1723,1789388429977057413,1789388429977161354,103.941,0.0,0
1724,1789388429977644230,1789388429977743544,99.314,0.0,0
1725,1789388429978234161,1789388429978364787,130.626,0.475,1
1726,1789388429978823040,1789388429978946257,123.217,0.475,1
1727,1789388429979455457,1789388429979572422,116.965,0.475,1
1728,1789388429980040558,1789388429980184349,143.791,0.475,1
1729,1789388429980629862,1789388429980771002,141.14,0.475,1
1730,1789388429981230675,1789388429981396142,165.467,0.0,0
1731,1789388429981828013,1789388429981966098,138.085,0.475,1
1732,1789388429982486215,1789388429982638125,151.91,0.475,1
1733,1789388429983104896,1789388429983249382,144.486,0.475,1
1734,1789388429983719165,1789388429983827397,108.232,0.475,1
1735,1789388429984317649,1789388429984419694,102.045,0.0,0
1736,1789388429984914815,1789388429985027754,112.939,0.475,1
1737,1789388429985563818,1789388429985665573,101.755,0.475,1
1738,1789388429986160748,1789388429986285745,124.997,0.475,1
1739,1789388429986762792,1789388429986887112,124.32,0.475,1
1740,1789388429987409611,1789388429987528418,118.807,0.475,1
1741,1789388429988012541,1789388429988214926,202.385,0.475,1
1742,1789388429988613644,1789388429988756603,142.959,0.475,1
1743,1789388429989209966,1789388429989321822,111.856,0.475,1
1744,1789388429989812602,1789388429989907868,95.266,0.475,1
1745,1789388429990416557,1789388429990529740,113.183,0.475,1
1746,1789388429991007515,1789388429991127322,119.807,0.475,1
1747,1789388429991603125,1789388429991726559,123.434,0.475,1
1748,1789388429992208455,1789388429992310112,101.657,0.475,1
1749,1789388429992849207,1789388429993003327,154.12,0.0,0
1750,1789388429993442437,1789388429993541227,98.79,0.475,1
1751,1789388429994037154,1789388429994154667,117.513,0.475,1
1752,1789388429994630208,1789388429994765174,134.966,0.475,1
1753,1789388429995243247,1789388429995404197,160.95,0.475,1
1754,1789388429995858879,1789388429996017575,158.696,0.475,1
1755,1789388429996466020,1789388429996572463,106.443,0.475,1
1756,1789388429997170603,1789388429997313001,142.398,0.475,1
1757,1789388429997759954,1789388429997901600,141.646,0.475,1
1758,1789388429998403309,1789388429998542375,139.066,0.475,1
1759,1789388429999045577,1789388429999191834,146.257,0.475,1
1760,1789388429999683177,1789388429999807167,123.99,0.475,1
1761,1789388430000266984,1789388430000351378,84.394,0.475,1
1762,1789388430000852476,1789388430000936513,84.037,0.0,0
1763,1789388430001439117,1789388430001541704,102.587,0.475,1
1764,1789388430002031392,1789388430002143190,111.798,0.475,1
1765,1789388430002627117,1789388430002754274,127.157,0.475,1
1766,1789388430003332153,1789388430003473900,141.747,0.475,1
1767,1789388430003981470,1789388430004127813,146.343,0.475,1
1768,1789388430004634762,1789388430004786756,151.994,0.475,1
1769,1789388430005275482,1789388430005397609,122.127,0.0,0
1770,1789388430005913972,1789388430006046325,132.353,0.475,1
1771,1789388430006553201,1789388430006714146,160.945,0.475,1
1772,1789388430007221727,1789388430007366673,144.946,0.0,0
1773,1789388430007829636,1789388430007888541,58.905,0.475,1
1774,1789388430008428308,1789388430008629034,200.726,0.475,1
1775,1789388430009026410,1789388430009141214,114.804,0.475,1
1776,1789388430009679257,1789388430009835783,156.526,0.475,1
1777,1789388430010325599,1789388430010452878,127.279,0.475,1
1778,1789388430010959785,1789388430011094419,134.634,0.475,1
1779,1789388430011596379,1789388430011728595,132.216,0.475,1
1780,1789388430012238322,1789388430012361168,122.846,0.475,1
1781,1789388430012904009,1789388430013035518,131.509,0.475,1
1782,1789388430013594056,1789388430013731947,137.891,0.0,0
1783,1789388430014232956,1789388430014365673,132.717,0.475,1
1784,1789388430014823072,1789388430014923138,100.066,0.475,1
1785,1789388430015423704,1789388430015627950,204.246,0.475,1
1786,1789388430016030565,1789388430016174689,144.124,0.475,1
1787,1789388430016642775,1789388430016764678,121.903,0.475,1
1788,1789388430017242282,1789388430017327887,85.605,0.475,1
1789,1789388430017839617,1789388430017945067,105.45,0.475,1
1790,1789388430018439266,1789388430018673654,234.388,0.475,1
1791,1789388430019034885,1789388430019165018,130.133,0.475,1
1792,1789388430019626243,1789388430019746898,120.655,0.475,1
1793,1789388430020212832,1789388430020345144,132.312,0.475,1
1794,1789388430020799372,1789388430020904616,105.244,0.475,1
1795,1789388430021445977,1789388430021601877,155.9,0.475,1
1796,1789388430022090557,1789388430022296223,205.666,0.475,1
1797,1789388430022680625,1789388430022848364,167.739,0.475,1
1798,1789388430023299586,1789388430023435965,136.379,0.475,1
1799,1789388430023892759,1789388430024001865,109.106,0.475,1
1800,1789388430024516302,1789388430024669133,152.831,0.475,1
1801,1789388430025132468,1789388430025245654,113.186,0.475,1
1802,1789388430025835635,1789388430025927030,91.395,0.475,1
1803,1789388430026486946,1789388430026613533,126.587,0.475,1
1804,1789388430027124995,1789388430027277658,152.663,0.475,1
1805,1789388430027768330,1789388430027902079,133.749,0.475,1
1806,1789388430028411384,1789388430028536176,124.792,0.475,1
1807,1789388430028989642,1789388430029094117,104.475,0.475,1
1808,1789388430029577546,1789388430029707648,130.102,0.475,1
1809,1789388430030206860,1789388430030322182,115.322,0.475,1
1810,1789388430030786830,1789388430030873050,86.22,0.475,1
1811,1789388430031403069,1789388430031518796,115.727,0.475,1
1812,1789388430031994665,1789388430032141921,147.256,0.475,1
1813,1789388430032647381,1789388430032769967,122.586,0.475,1
1814,1789388430033308264,1789388430033470105,161.841,0.0,0
1815,1789388430033931191,1789388430034032720,101.529,0.475,1
1816,1789388430034595047,1789388430034714436,119.389,0.475,1
1817,1789388430035178535,1789388430035286645,108.11,0.475,1
1818,1789388430035797058,1789388430035951052,153.994,0.475,1
1819,1789388430036486317,1789388430036773920,287.603,0.475,1
1820,1789388430037140631,1789388430037289698,149.067,0.475,1
1821,1789388430037745249,1789388430037877054,131.805,0.475,1
1822,1789388430038338105,1789388430038469677,131.572,0.475,1
1823,1789388430038930142,1789388430039055432,125.29,0.475,1
1824,1789388430039566477,1789388430039707579,141.102,0.475,1
1825,1789388430040150180,1789388430040293957,143.777,0.475,1
1826,1789388430040769301,1789388430040907328,138.027,0.475,1
1827,1789388430041349373,1789388430041498315,148.942,0.475,1
1828,1789388430041932662,1789388430042126500,193.838,0.475,1
1829,1789388430042516459,1789388430042642016,125.557,0.0,0
1830,1789388430043104614,1789388430043244043,139.429,0.475,1
1831,1789388430043712761,1789388430043872808,160.047,0.475,1
1832,1789388430044331218,1789388430044512070,180.852,0.475,1
1833,1789388430044928678,1789388430045089124,160.446,0.0,0
1834,1789388430045521575,1789388430045644121,122.546,0.475,1
1835,1789388430046110993,1789388430046224814,113.821,0.475,1
1836,1789388430046699597,1789388430046817312,117.715,0.475,1
1837,1789388430047283690,1789388430047416334,132.644,0.475,1
1838,1789388430047864926,1789388430047980989,116.063,0.475,1
1839,1789388430048452994,1789388430048565394,112.4,0.0,0
1840,1789388430049037970,1789388430049139038,101.068,0.475,1
1841,1789388430049624770,1789388430049726688,101.918,0.475,1
1842,1789388430050213500,1789388430050436711,223.211,0.475,1
1843,1789388430050809469,1789388430051010084,200.615,0.475,1
1844,1789388430051416935,1789388430051556696,139.761,0.475,1
1845,1789388430052012941,1789388430052176377,163.436,0.475,1
1846,1789388430052635063,1789388430052855224,220.161,0.475,1
1847,1789388430053226814,1789388430053330426,103.612,0.0,0
1848,1789388430053822963,1789388430053944090,121.127,0.0,0
1849,1789388430054410122,1789388430054526434,116.312,0.475,1
1850,1789388430055000265,1789388430055109244,108.979,0.475,1
1851,1789388430055593536,1789388430055714061,120.525,0.475,1
1852,1789388430056187137,1789388430056311217,124.08,0.475,1
1853,1789388430056867044,1789388430056994293,127.249,0.475,1
1854,1789388430057475101,1789388430057643401,168.3,0.475,1
1855,1789388430058090486,1789388430058231121,140.635,0.0,0
1856,1789388430058696903,1789388430058804360,107.457,0.475,1
1857,1789388430059296671,1789388430059404419,107.748,0.475,1
1858,1789388430059888432,1789388430060042828,154.396,0.0,0
1859,1789388430060583960,1789388430060723413,139.453,0.475,1
1860,1789388430061180430,1789388430061286084,105.654,0.475,1
1861,1789388430061776843,1789388430061892053,115.21,0.475,1
1862,1789388430062404636,1789388430062528253,123.617,0.0,0
1863,1789388430063097226,1789388430063253366,156.14,0.475,1
1864,1789388430063685255,1789388430063891777,206.522,0.475,1
1865,1789388430064298933,1789388430064584723,285.79,0.475,1
1866,1789388430064903576,1789388430065022943,119.367,0.475,1
1867,1789388430065500487,1789388430065677154,176.667,0.475,1
1868,1789388430066149281,1789388430066314562,165.281,0.475,1
1869,1789388430066726857,1789388430066817847,90.99,0.0,0
1870,1789388430067314881,1789388430067423700,108.819,0.475,1
1871,1789388430067901291,1789388430068028395,127.104,0.0,0
1872,1789388430068501470,1789388430068631037,129.567,0.475,1
1873,1789388430069146781,1789388430069298249,151.468,0.0,0
1874,1789388430069727542,1789388430069811390,83.848,0.475,1
1875,1789388430070313887,1789388430070415391,101.504,0.475,1
1876,1789388430070908368,1789388430071073763,165.395,0.475,1
1877,1789388430071515174,1789388430071680269,165.095,0.475,1
1878,1789388430072121606,1789388430072259502,137.896,0.475,1
1879,1789388430072718807,1789388430072844037,125.23,0.475,1
1880,1789388430073319935,1789388430073412303,92.368,0.0,0
1881,1789388430073905268,1789388430074051036,145.768,0.475,1
1882,1789388430074571365,1789388430074694592,123.227,0.0,0
1883,1789388430075160880,1789388430075312155,151.275,0.475,1
1884,1789388430075764365,1789388430075892419,128.054,0.0,0
1885,1789388430076357215,1789388430076502283,145.068,0.475,1
1886,1789388430076949038,1789388430077110448,161.41,0.0,0
1887,1789388430077647680,1789388430077781351,133.671,0.475,1
1888,1789388430078240061,1789388430078454509,214.448,0.475,1
1889,1789388430078840071,1789388430078987086,147.015,0.0,0
1890,1789388430079439794,1789388430079546865,107.071,0.475,1
1891,1789388430080038650,1789388430080246733,208.083,0.475,1
1892,1789388430080639047,1789388430080826088,187.041,0.475,1
1893,1789388430081296598,1789388430081415768,119.17,0.0,0
1894,1789388430081878425,1789388430081990619,112.194,0.475,1
1895,1789388430082470992,1789388430082647778,176.786,0.475,1
1896,1789388430083107658,1789388430083279790,172.132,0.475,1
1897,1789388430083762772,1789388430083917852,155.08,0.475,1
1898,1789388430084346477,1789388430084506611,160.134,0.475,1
1899,1789388430084942318,1789388430085155701,213.383,0.475,1
1900,1789388430085535490,1789388430085708038,172.548,0.475,1
1901,1789388430086174774,1789388430086364558,189.784,0.475,1
1902,1789388430086762908,1789388430086883919,121.011,0.0,0
1903,1789388430087352317,1789388430087484476,132.159,0.475,1
1904,1789388430087961590,1789388430088119823,158.233,0.475,1
1905,1789388430088613788,1789388430088821409,207.621,0.475,1
1906,1789388430089271924,1789388430089447537,175.613,0.475,1
1907,1789388430089855844,1789388430089965326,109.482,0.475,1
1908,1789388430090449776,1789388430090609342,159.566,0.475,1
1909,1789388430091078915,1789388430091237238,158.323,0.475,1
1910,1789388430091681397,1789388430091789891,108.494,0.475,1
1911,1789388430092275936,1789388430092421693,145.757,0.475,1
1912,1789388430092881856,1789388430093078563,196.707,0.475,1
1913,1789388430093473275,1789388430093626390,153.115,0.475,1
1914,1789388430094160237,1789388430094275998,115.761,0.475,1
1915,1789388430094749627,1789388430094975398,225.771,0.475,1
1916,1789388430095403513,1789388430095560551,157.038,0.0,0
1917,1789388430095990881,1789388430096088095,97.214,0.475,1
1918,1789388430096592674,1789388430096735211,142.537,0.475,1
1919,1789388430097224152,1789388430097412317,188.165,0.475,1
1920,1789388430097922054,1789388430098074417,152.363,0.475,1
1921,1789388430098509681,1789388430098688349,178.668,0.475,1
1922,1789388430099106276,1789388430099294606,188.33,0.0,0
1923,1789388430099713633,1789388430099847797,134.164,0.475,1
1924,1789388430100311545,1789388430100440957,129.412,0.475,1
1925,1789388430100941861,1789388430101131959,190.098,0.475,1
1926,1789388430101594003,1789388430101772592,178.589,0.475,1
1927,1789388430102178215,1789388430102267566,89.351,0.475,1
1928,1789388430102765420,1789388430102865813,100.393,0.475,1
1929,1789388430103400289,1789388430103524618,124.329,0.475,1
1930,1789388430103992927,1789388430104129031,136.104,0.0,0
1931,1789388430104584794,1789388430104736450,151.656,0.475,1
1932,1789388430105178404,1789388430105314523,136.119,0.475,1
1933,1789388430105800368,1789388430106015692,215.324,0.475,1
1934,1789388430106402644,1789388430106573606,170.962,0.0,0
1935,1789388430107010631,1789388430107158589,147.958,0.0,0
1936,1789388430107623277,1789388430107786806,163.529,0.475,1
1937,1789388430108213717,1789388430108341260,127.543,0.475,1
1938,1789388430108807441,1789388430108947178,139.737,0.0,0
1939,1789388430109445058,1789388430109631804,186.746,0.475,1
1940,1789388430110099499,1789388430110269206,169.707,0.475,1
1941,1789388430110690021,1789388430110832993,142.972,0.475,1
1942,1789388430111279444,1789388430111414144,134.7,0.0,0
1943,1789388430111870025,1789388430112007954,137.929,0.475,1
1944,1789388430112466510,1789388430112594826,128.316,0.475,1
1945,1789388430113121488,1789388430113241061,119.573,0.475,1
1946,1789388430113726309,1789388430113885711,159.402,0.475,1
1947,1789388430114326706,1789388430114461659,134.953,0.475,1
1948,1789388430114924327,1789388430115114645,190.318,0.475,1
1949,1789388430115527851,1789388430115700774,172.923,0.475,1
1950,1789388430116115790,1789388430116244652,128.862,0.475,1
1951,1789388430116708705,1789388430116845012,136.307,0.475,1
1952,1789388430117301956,1789388430117441013,139.057,0.0,0
1953,1789388430117897967,1789388430118038347,140.38,0.475,1
1954,1789388430118496108,1789388430118629462,133.354,0.475,1
1955,1789388430119100770,1789388430119356977,256.207,0.475,1
1956,1789388430119702206,1789388430120017704,315.498,0.0,0
