seq,ts_emit,ts_recv,latency_us,w,bit
1478,1789388429815247651,1789388429815562995,315.344,0.0,0
1479,1789388429815852366,1789388429816065122,212.756,0.475,1
1480,1789388429816449004,1789388429816571874,122.87,0.475,1
1481,1789388429817071545,1789388429817189848,118.303,0.475,1
1482,1789388429817663131,1789388429817771358,108.227,0.475,1
1483,1789388429818264197,1789388429818673892,409.695,0.0,0
1484,1789388429818900180,1789388429819123452,223.272,0.475,1
1485,1789388429820133648,1789388429820447372,313.724,0.0,0
1486,1789388429820772952,1789388429821092324,319.372,0.0,0
1487,1789388429822496118,1789388429822800423,304.305,0.475,1
1488,1789388429823121654,1789388429823307023,185.369,0.475,1
1489,1789388429823718843,1789388429824026344,307.501,0.475,1
1490,1789388429824814816,1789388429825191367,376.551,0.475,1
1491,1789388429825461353,1789388429825778720,317.367,0.475,1
1492,1789388429826186778,1789388429826525338,338.56,0.475,1
1493,1789388429827285493,1789388429827589354,303.861,0.475,1
1494,1789388429827878242,1789388429828120966,242.724,0.475,1
1495,1789388429828532965,1789388429829233335,700.37,0.475,1
1496,1789388429829220164,1789388429829602872,382.708,0.475,1
1497,1789388429833590167,1789388429834845702,1255.535,0.475,1
1498,1789388429834251294,1789388429834871101,619.807,0.475,1
1499,1789388429834911355,1789388429835219779,308.424,0.475,1
1500,1789388429835558790,1789388429835913679,354.889,0.475,1
1501,1789388429836196703,1789388429836598149,401.446,0.475,1
1502,1789388429836839477,1789388429837628121,788.644,0.475,1
1503,1789388429837481090,1789388429840250956,2769.866,0.475,1
1504,1789388429838154254,1789388429840277521,2123.267,0.0,0
1505,1789388429838776385,1789388429840286508,1510.123,0.475,1
1506,1789388429839428666,1789388429840295161,866.495,0.475,1
1507,1789388429840074156,1789388429840303360,229.204,0.475,1
1508,1789388429840725407,1789388429841232894,507.487,0.475,1
1509,1789388429841491070,1789388429841857824,366.754,0.475,1
1510,1789388429842168103,1789388429842883300,715.197,0.475,1
1511,1789388429842807010,1789388429843275424,468.414,0.475,1
1512,1789388429843443739,1789388429844867708,1423.969,0.475,1
1513,1789388429844090827,1789388429844879638,788.811,0.475,1
1514,1789388429844714257,1789388429845079488,365.231,0.475,1
1515,1789388429845362994,1789388429845678363,315.369,0.475,1
1516,1789388429846587528,1789388429847912366,1324.838,0.475,1
1517,1789388429847792533,1789388429849808991,2016.458,0.475,1
1518,1789388429848506632,1789388429849825988,1319.356,0.475,1
1519,1789388429849149893,1789388429849829951,680.058,0.475,1
1520,1789388429849786826,1789388429851243203,1456.377,0.475,1
1521,1789388429850826158,1789388429851782356,956.198,0.0,0
1522,1789388429851759157,1789388429851943089,183.932,0.475,1
1523,1789388429852558868,1789388429852938237,379.369,0.475,1
1524,1789388429853186284,1789388429853476195,289.911,0.475,1
1525,1789388429853844865,1789388429854065921,221.056,0.475,1
1526,1789388429854469752,1789388429854720510,250.758,0.475,1
1527,1789388429855144723,1789388429855441758,297.035,0.475,1
1528,1789388429855760552,1789388429855943565,183.013,0.475,1
1529,1789388429856433057,1789388429856604958,171.901,0.475,1
1530,1789388429857093710,1789388429857465899,372.189,0.475,1
1531,1789388429857775568,1789388429858098789,323.221,0.475,1
1532,1789388429858496749,1789388429858757369,260.62,0.475,1
1533,1789388429859121740,1789388429859371257,249.517,0.475,1
1534,1789388429859788440,1789388429860016300,227.86,0.475,1
1535,1789388429860408946,1789388429860687038,278.092,0.0,0
1536,1789388429861039667,1789388429861293369,253.702,0.475,1
1537,1789388429861677297,1789388429861983021,305.724,0.0,0
1538,1789388429862345338,1789388429862745621,400.283,0.475,1
1539,1789388429862971244,1789388429863174360,203.116,0.475,1
1540,1789388429863588168,1789388429863801891,213.723,0.0,0
1541,1789388429864227195,1789388429864405328,178.133,0.0,0
1542,1789388429864867819,1789388429865011744,143.925,0.475,1
1543,1789388429865534369,1789388429865665214,130.845,0.475,1
1544,1789388429866139960,1789388429866284122,144.162,0.475,1
1545,1789388429866733197,1789388429866895661,162.464,0.0,0
1546,1789388429867327513,1789388429867453143,125.63,0.475,1
1547,1789388429867924595,1789388429868034803,110.208,0.475,1
1548,1789388429868511613,1789388429868642034,130.421,0.475,1
1549,1789388429869155171,1789388429869271318,116.147,0.475,1
1550,1789388429869742104,1789388429870025910,283.806,0.475,1
1551,1789388429870352829,1789388429870508508,155.679,0.475,1
1552,1789388429870947165,1789388429871055577,108.412,0.475,1
1553,1789388429871590830,1789388429871735703,144.873,0.475,1
1554,1789388429872173202,1789388429872274589,101.387,0.475,1
1555,1789388429872756590,1789388429872894116,137.526,0.475,1
1556,1789388429873331036,1789388429873486442,155.406,0.475,1
1557,1789388429873902585,1789388429874038412,135.827,0.475,1
1558,1789388429874475703,1789388429874683730,208.027,0.475,1
1559,1789388429875128952,1789388429875298286,169.334,0.475,1
1560,1789388429875789507,1789388429875918120,128.613,0.475,1
1561,1789388429876373978,1789388429876546520,172.542,0.0,0
1562,1789388429876966914,1789388429877171299,204.385,0.0,0
1563,1789388429877613832,1789388429877761352,147.52,0.475,1
1564,1789388429878241572,1789388429878415626,174.054,0.0,0
1565,1789388429878845834,1789388429878962948,117.114,0.475,1
1566,1789388429879492052,1789388429879619988,127.936,0.475,1
1567,1789388429880072584,1789388429880155316,82.732,0.475,1
1568,1789388429880732688,1789388429880893565,160.877,0.475,1
1569,1789388429881353762,1789388429881489084,135.322,0.475,1
1570,1789388429882003002,1789388429882177330,174.328,0.475,1
1571,1789388429882675945,1789388429882793265,117.32,0.475,1
1572,1789388429883292887,1789388429883529206,236.319,0.475,1
1573,1789388429883941913,1789388429884136426,194.513,0.475,1
1574,1789388429884537461,1789388429884672914,135.453,0.475,1
1575,1789388429885204143,1789388429885346930,142.787,0.475,1
1576,1789388429885839725,1789388429885968097,128.372,0.475,1
1577,1789388429886482167,1789388429886716314,234.147,0.475,1
1578,1789388429887151074,1789388429887280851,129.777,0.475,1
1579,1789388429887773379,1789388429887920541,147.162,0.475,1
1580,1789388429888383091,1789388429888551431,168.34,0.475,1
1581,1789388429888987966,1789388429889177986,190.02,0.475,1
1582,1789388429889633831,1789388429889758533,124.702,0.475,1
1583,1789388429890248102,1789388429890440103,192.001,0.475,1
1584,1789388429890845663,1789388429890989840,144.177,0.475,1
1585,1789388429891454737,1789388429891583504,128.767,0.475,1
1586,1789388429892162399,1789388429892307462,145.063,0.475,1
1587,1789388429892823107,1789388429892960788,137.681,0.0,0
1588,1789388429893470953,1789388429893601048,130.095,0.475,1
1589,1789388429894113623,1789388429894235998,122.375,0.475,1
1590,1789388429894713493,1789388429894866852,153.359,0.475,1
1591,1789388429895442042,1789388429895589417,147.375,0.0,0
1592,1789388429896030543,1789388429896173729,143.186,0.0,0
1593,1789388429896619091,1789388429896746241,127.15,0.475,1
1594,1789388429897201500,1789388429897315752,114.252,0.475,1
1595,1789388429897793373,1789388429897941767,148.394,0.475,1
1596,1789388429898382038,1789388429898580791,198.753,0.475,1
1597,1789388429899040449,1789388429899182741,142.292,0.475,1
1598,1789388429899684372,1789388429899811909,127.537,0.475,1
1599,1789388429900266868,1789388429900391979,125.111,0.475,1
1600,1789388429900909571,1789388429901031250,121.679,0.475,1
1601,1789388429901552040,1789388429901671685,119.645,0.0,0
1602,1789388429902135597,1789388429902253477,117.88,0.475,1
1603,1789388429902713886,1789388429902841521,127.635,0.475,1
1604,1789388429903284986,1789388429903440861,155.875,0.475,1
1605,1789388429903901796,1789388429904127063,225.267,0.475,1
1606,1789388429904501352,1789388429904681637,180.285,0.475,1
1607,1789388429905207705,1789388429905364198,156.493,0.475,1
1608,1789388429905859405,1789388429905990804,131.399,0.475,1
1609,1789388429906444880,1789388429906574660,129.78,0.0,0
1610,1789388429907064511,1789388429907219772,155.261,0.475,1
1611,1789388429907678815,1789388429907818931,140.116,0.475,1
1612,1789388429908295606,1789388429908456120,160.514,0.475,1
1613,1789388429908939557,1789388429909155214,215.657,0.475,1
1614,1789388429909524385,1789388429909664242,139.857,0.475,1
1615,1789388429910107854,1789388429910265298,157.444,0.0,0
1616,1789388429910693386,1789388429910769661,76.275,0.475,1
1617,1789388429911299359,1789388429911587839,288.48,0.475,1
1618,1789388429911942604,1789388429912178909,236.305,0.475,1
1619,1789388429912561578,1789388429912769944,208.366,0.475,1
1620,1789388429913179915,1789388429913289436,109.521,0.475,1
1621,1789388429913863854,1789388429913963976,100.122,0.475,1
1622,1789388429914471849,1789388429914681993,210.144,0.0,0
1623,1789388429915083181,1789388429915235019,151.838,0.475,1
1624,1789388429915681235,1789388429915807117,125.882,0.475,1
1625,1789388429916288268,1789388429916463581,175.313,0.475,1
1626,1789388429916888098,1789388429917027134,139.036,0.475,1
1627,1789388429917470485,1789388429917592674,122.189,0.475,1
1628,1789388429918081733,1789388429918315463,233.73,0.475,1
1629,1789388429918717700,1789388429918905064,187.364,0.475,1
1630,1789388429919355101,1789388429919497892,142.791,0.475,1
1631,1789388429919956970,1789388429920151105,194.135,0.475,1
1632,1789388429920585870,1789388429920785222,199.352,0.475,1
1633,1789388429921188687,1789388429921391377,202.69,0.475,1
1634,1789388429921795532,1789388429922000925,205.393,0.475,1
1635,1789388429922411977,1789388429922661636,249.659,0.0,0
1636,1789388429923054350,1789388429923239928,185.578,0.475,1
1637,1789388429923697936,1789388429923892358,194.422,0.475,1
1638,1789388429924331878,1789388429924519922,188.044,0.475,1
1639,1789388429924959057,1789388429925173521,214.464,0.475,1
1640,1789388429925601432,1789388429925806818,205.386,0.475,1
1641,1789388429926221130,1789388429926392977,171.847,0.475,1
1642,1789388429926838303,1789388429927099134,260.831,0.475,1
1643,1789388429927441412,1789388429927628189,186.777,0.475,1
1644,1789388429928035865,1789388429928164904,129.039,0.475,1
1645,1789388429928670185,1789388429928811376,141.191,0.475,1
1646,1789388429929343997,1789388429929503105,159.108,0.475,1
1647,1789388429929960774,1789388429930084854,124.08,0.475,1
1648,1789388429930586204,1789388429930705708,119.504,0.475,1
1649,1789388429931204637,1789388429931360241,155.604,0.475,1
1650,1789388429931810725,1789388429931987995,177.27,0.475,1
1651,1789388429932420498,1789388429932624721,204.223,0.475,1
1652,1789388429933141504,1789388429933301772,160.268,0.0,0
1653,1789388429933828346,1789388429934067887,239.541,0.475,1
1654,1789388429934444669,1789388429934611090,166.421,0.475,1
1655,1789388429935073417,1789388429935282393,208.976,0.475,1
1656,1789388429935669563,1789388429935853805,184.242,0.475,1
1657,1789388429936261896,1789388429936386284,124.388,0.475,1
1658,1789388429936850430,1789388429937022550,172.12,0.475,1
1659,1789388429937446366,1789388429937584254,137.888,0.475,1
1660,1789388429938096707,1789388429938229599,132.892,0.475,1
1661,1789388429938657815,1789388429938801843,144.028,0.475,1
1662,1789388429939250093,1789388429939459583,209.49,0.475,1
1663,1789388429939855568,1789388429940006529,150.961,0.475,1
1664,1789388429940507211,1789388429940674841,167.63,0.475,1
1665,1789388429941150551,1789388429941290689,140.138,0.475,1
1666,1789388429941735218,1789388429941840913,105.695,0.475,1
1667,1789388429942382314,1789388429942488636,106.322,0.475,1
1668,1789388429942960765,1789388429943103273,142.508,0.475,1
1669,1789388429943642539,1789388429943744711,102.172,0.475,1
1670,1789388429944227762,1789388429944354320,126.558,0.475,1
1671,1789388429944831339,1789388429945031314,199.975,0.475,1
1672,1789388429945560594,1789388429945707456,146.862,0.475,1
1673,1789388429946146106,1789388429946297477,151.371,0.0,0
1674,1789388429946747773,1789388429946853929,106.156,0.475,1
1675,1789388429947444335,1789388429947541387,97.052,0.475,1
1676,1789388429948034205,1789388429948143155,108.95,0.0,0
1677,1789388429948678826,1789388429948782870,104.044,0.475,1
1678,1789388429949323501,1789388429949424262,100.761,0.475,1
1679,1789388429949907388,1789388429950033152,125.764,0.475,1
1680,1789388429950606268,1789388429950707986,101.718,0.0,0
1681,1789388429951246438,1789388429951371406,124.968,0.475,1
1682,1789388429951839250,1789388429951986121,146.871,0.475,1
1683,1789388429952478052,1789388429952677961,199.909,0.475,1
1684,1789388429953090803,1789388429953308085,217.282,0.475,1
1685,1789388429953720373,1789388429953855442,135.069,0.475,1
1686,1789388429954358436,1789388429954469832,111.396,0.475,1
1687,1789388429954953161,1789388429955170274,217.113,0.475,1
1688,1789388429955552798,1789388429955664306,111.508,0.475,1
1689,1789388429956145360,1789388429956267920,122.56,0.475,1
1690,1789388429956734277,1789388429956851205,116.928,0.475,1
1691,1789388429957321066,1789388429957423971,102.905,0.475,1
1692,1789388429957974656,1789388429958089746,115.09,0.475,1
1693,1789388429958620225,1789388429958735918,115.693,0.0,0
1694,1789388429959210532,1789388429959352495,141.963,0.475,1
1695,1789388429959801803,1789388429959967897,166.094,0.475,1
1696,1789388429960409429,1789388429960589821,180.392,0.475,1
1697,1789388429961001005,1789388429961115112,114.107,0.475,1
1698,1789388429961586821,1789388429961724617,137.796,0.475,1
1699,1789388429962232123,1789388429962403021,170.898,0.475,1
1700,1789388429962847640,1789388429962938007,90.367,0.475,1
1701,1789388429963486632,1789388429963612182,125.55,0.475,1
1702,1789388429964085920,1789388429964259605,173.685,0.0,0
1703,1789388429964686471,1789388429964795887,109.416,0.475,1
1704,1789388429965310551,1789388429965387673,77.122,0.475,1
1705,1789388429965884921,1789388429966002360,117.439,0.475,1
1706,1789388429966466888,1789388429966615660,148.772,0.475,1
1707,1789388429967081378,1789388429967299091,217.713,0.475,1
1708,1789388429967714135,1789388429967914473,200.338,0.475,1
1709,1789388429968347538,1789388429968487475,139.937,0.0,0
1710,1789388429969015367,1789388429969154220,138.853,0.475,1
1711,1789388429969614194,1789388429969766783,152.589,0.475,1
1712,1789388429970331710,1789388429970476090,144.38,0.475,1
1713,1789388429970922125,1789388429971063132,141.007,0.475,1
1714,1789388429971552009,1789388429971673867,121.858,0.475,1
1715,1789388429972163280,1789388429972333894,170.614,0.475,1
1716,1789388429972771486,1789388429972918746,147.26,0.475,1
1717,1789388429973375270,1789388429973479346,104.076,0.475,1
1718,1789388429973998173,1789388429974364979,366.806,0.475,1
1719,1789388429974634667,1789388429974807684,173.017,0.475,1
1720,1789388429975256630,1789388429975385124,128.494,0.475,1
1721,1789388429975864691,1789388429976012485,147.794,0.475,1
1722,1789388429976466007,1789388429976614792,148.785,0.475,1
1723,1789388429977057413,1789388429977147785,90.372,0.0,0
1724,1789388429977644230,1789388429977747207,102.977,0.0,0
1725,1789388429978234161,1789388429978352054,117.893,0.475,1
1726,1789388429978823040,1789388429978964911,141.871,0.475,1
1727,1789388429979455457,1789388429979586559,131.102,0.475,1
1728,1789388429980040558,1789388429980148529,107.971,0.475,1
1729,1789388429980629862,1789388429980803942,174.08,0.475,1
1730,1789388429981230675,1789388429981416351,185.676,0.0,0
1731,1789388429981828013,1789388429982008873,180.86,0.475,1
1732,1789388429982486215,1789388429982653515,167.3,0.475,1
1733,1789388429983104896,1789388429983266405,161.509,0.475,1
1734,1789388429983719165,1789388429983817461,98.296,0.475,1
1735,1789388429984317649,1789388429984446241,128.592,0.0,0
1736,1789388429984914815,1789388429985106639,191.824,0.475,1
1737,1789388429985563818,1789388429985683980,120.162,0.475,1
1738,1789388429986160748,1789388429986317838,157.09,0.475,1
1739,1789388429986762792,1789388429986887387,124.595,0.475,1
1740,1789388429987409611,1789388429987557144,147.533,0.475,1
1741,1789388429988012541,1789388429988215112,202.571,0.475,1
1742,1789388429988613644,1789388429988811472,197.828,0.475,1
1743,1789388429989209966,1789388429989441354,231.388,0.475,1
1744,1789388429989812602,1789388429989907624,95.022,0.475,1
1745,1789388429990416557,1789388429990621794,205.237,0.475,1
1746,1789388429991007515,1789388429991133869,126.354,0.475,1
1747,1789388429991603125,1789388429991751805,148.68,0.475,1
1748,1789388429992208455,1789388429992323456,115.001,0.475,1
1749,1789388429992849207,1789388429993013315,164.108,0.0,0
1750,1789388429993442437,1789388429993564745,122.308,0.475,1
1751,1789388429994037154,1789388429994165593,128.439,0.475,1
1752,1789388429994630208,1789388429994796059,165.851,0.475,1
1753,1789388429995243247,1789388429995429166,185.919,0.475,1
1754,1789388429995858879,1789388429996037989,179.11,0.475,1
1755,1789388429996466020,1789388429996585600,119.58,0.475,1
1756,1789388429997170603,1789388429997328107,157.504,0.475,1
1757,1789388429997759954,1789388429997898750,138.796,0.475,1
1758,1789388429998403309,1789388429998511049,107.74,0.475,1
1759,1789388429999045577,1789388429999158714,113.137,0.475,1
1760,1789388429999683177,1789388429999820428,137.251,0.475,1
1761,1789388430000266984,1789388430000374476,107.492,0.475,1
1762,1789388430000852476,1789388430000954783,102.307,0.0,0
1763,1789388430001439117,1789388430001679419,240.302,0.475,1
1764,1789388430002031392,1789388430002162084,130.692,0.475,1
1765,1789388430002627117,1789388430002809315,182.198,0.475,1
1766,1789388430003332153,1789388430003479611,147.458,0.475,1
1767,1789388430003981470,1789388430004100085,118.615,0.475,1
1768,1789388430004634762,1789388430004751955,117.193,0.475,1
1769,1789388430005275482,1789388430005391957,116.475,0.0,0
1770,1789388430005913972,1789388430006022068,108.096,0.475,1
1771,1789388430006553201,1789388430006724666,171.465,0.475,1
1772,1789388430007221727,1789388430007331360,109.633,0.0,0
1773,1789388430007829636,1789388430007939039,109.403,0.475,1
1774,1789388430008428308,1789388430008627912,199.604,0.475,1
1775,1789388430009026410,1789388430009145900,119.49,0.475,1
1776,1789388430009679257,1789388430009805757,126.5,0.475,1
1777,1789388430010325599,1789388430010428573,102.974,0.475,1
1778,1789388430010959785,1789388430011068152,108.367,0.475,1
1779,1789388430011596379,1789388430011709994,113.615,0.475,1
1780,1789388430012238322,1789388430012340540,102.218,0.475,1
1781,1789388430012904009,1789388430013070694,166.685,0.475,1
1782,1789388430013594056,1789388430013717438,123.382,0.0,0
1783,1789388430014232956,1789388430014338309,105.353,0.475,1
1784,1789388430014823072,1789388430015071047,247.975,0.475,1
1785,1789388430015423704,1789388430015623366,199.662,0.475,1
1786,1789388430016030565,1789388430016215531,184.966,0.475,1
1787,1789388430016642775,1789388430016790387,147.612,0.475,1
1788,1789388430017242282,1789388430017395922,153.64,0.475,1
1789,1789388430017839617,1789388430018047745,208.128,0.475,1
1790,1789388430018439266,1789388430018665098,225.832,0.475,1
1791,1789388430019034885,1789388430019264680,229.795,0.475,1
1792,1789388430019626243,1789388430019762238,135.995,0.475,1
1793,1789388430020212832,1789388430020358398,145.566,0.475,1
1794,1789388430020799372,1789388430020928901,129.529,0.475,1
1795,1789388430021445977,1789388430021572616,126.639,0.475,1
1796,1789388430022090557,1789388430022241437,150.88,0.475,1
1797,1789388430022680625,1789388430022937697,257.072,0.475,1
1798,1789388430023299586,1789388430023454750,155.164,0.475,1
1799,1789388430023892759,1789388430024016824,124.065,0.475,1
1800,1789388430024516302,1789388430024670321,154.019,0.475,1
1801,1789388430025132468,1789388430025259779,127.311,0.475,1
1802,1789388430025835635,1789388430025951250,115.615,0.475,1
1803,1789388430026486946,1789388430026605276,118.33,0.475,1
1804,1789388430027124995,1789388430027237064,112.069,0.475,1
1805,1789388430027768330,1789388430027862858,94.528,0.475,1
1806,1789388430028411384,1789388430028514606,103.222,0.475,1
1807,1789388430028989642,1789388430029138593,148.951,0.475,1
1808,1789388430029577546,1789388430029693722,116.176,0.475,1
1809,1789388430030206860,1789388430030333955,127.095,0.475,1
1810,1789388430030786830,1789388430030891689,104.859,0.475,1
1811,1789388430031403069,1789388430031523662,120.593,0.475,1
1812,1789388430031994665,1789388430032126878,132.213,0.475,1
1813,1789388430032647381,1789388430032762411,115.03,0.475,1
1814,1789388430033308264,1789388430033439861,131.597,0.0,0
1815,1789388430033931191,1789388430034025606,94.415,0.475,1
1816,1789388430034595047,1789388430034723427,128.38,0.475,1
1817,1789388430035178535,1789388430035289563,111.028,0.475,1
1818,1789388430035797058,1789388430035981160,184.102,0.475,1
1819,1789388430036486317,1789388430036830143,343.826,0.475,1
1820,1789388430037140631,1789388430037314185,173.554,0.475,1
1821,1789388430037745249,1789388430037875407,130.158,0.475,1
1822,1789388430038338105,1789388430038458923,120.818,0.475,1
1823,1789388430038930142,1789388430039058992,128.85,0.475,1
1824,1789388430039566477,1789388430039705174,138.697,0.475,1
1825,1789388430040150180,1789388430040295784,145.604,0.475,1
1826,1789388430040769301,1789388430040920692,151.391,0.475,1
1827,1789388430041349373,1789388430041459865,110.492,0.475,1
1828,1789388430041932662,1789388430042058006,125.344,0.475,1
1829,1789388430042516459,1789388430042608351,91.892,0.0,0
1830,1789388430043104614,1789388430043241223,136.609,0.475,1
1831,1789388430043712761,1789388430043899318,186.557,0.475,1
1832,1789388430044331218,1789388430044481877,150.659,0.475,1
1833,1789388430044928678,1789388430045056715,128.037,0.0,0
1834,1789388430045521575,1789388430045633376,111.801,0.475,1
1835,1789388430046110993,1789388430046230945,119.952,0.475,1
1836,1789388430046699597,1789388430046808045,108.448,0.475,1
1837,1789388430047283690,1789388430047392118,108.428,0.475,1
1838,1789388430047864926,1789388430047983678,118.752,0.475,1
1839,1789388430048452994,1789388430048562702,109.708,0.0,0
1840,1789388430049037970,1789388430049143124,105.154,0.475,1
1841,1789388430049624770,1789388430049731714,106.944,0.475,1
1842,1789388430050213500,1789388430050339018,125.518,0.475,1
1843,1789388430050809469,1789388430050991441,181.972,0.475,1
1844,1789388430051416935,1789388430051545306,128.371,0.475,1
1845,1789388430052012941,1789388430052152760,139.819,0.475,1
1846,1789388430052635063,1789388430052815046,179.983,0.475,1
1847,1789388430053226814,1789388430053454359,227.545,0.0,0
1848,1789388430053822963,1789388430053965872,142.909,0.0,0
1849,1789388430054410122,1789388430054516514,106.392,0.475,1
1850,1789388430055000265,1789388430055137840,137.575,0.475,1
1851,1789388430055593536,1789388430055701404,107.868,0.475,1
1852,1789388430056187137,1789388430056303728,116.591,0.475,1
1853,1789388430056867044,1789388430056997460,130.416,0.475,1
1854,1789388430057475101,1789388430057627380,152.279,0.475,1
1855,1789388430058090486,1789388430058205797,115.311,0.0,0
1856,1789388430058696903,1789388430058824453,127.55,0.475,1
1857,1789388430059296671,1789388430059398388,101.717,0.475,1
1858,1789388430059888432,1789388430060023103,134.671,0.0,0
1859,1789388430060583960,1789388430060696618,112.658,0.475,1
1860,1789388430061180430,1789388430061284664,104.234,0.475,1
1861,1789388430061776843,1789388430061897022,120.179,0.475,1
1862,1789388430062404636,1789388430062516197,111.561,0.0,0
1863,1789388430063097226,1789388430063216661,119.435,0.475,1
1864,1789388430063685255,1789388430063847496,162.241,0.475,1
1865,1789388430064298933,1789388430064501684,202.751,0.475,1
1866,1789388430064903576,1789388430065063554,159.978,0.475,1
1867,1789388430065500487,1789388430065679126,178.639,0.475,1
1868,1789388430066149281,1789388430066259690,110.409,0.475,1
1869,1789388430066726857,1789388430066809479,82.622,0.0,0
1870,1789388430067314881,1789388430067455008,140.127,0.475,1
1871,1789388430067901291,1789388430068008910,107.619,0.0,0
1872,1789388430068501470,1789388430068611770,110.3,0.475,1
1873,1789388430069146781,1789388430069265123,118.342,0.0,0
1874,1789388430069727542,1789388430069822896,95.354,0.475,1
1875,1789388430070313887,1789388430070463959,150.072,0.475,1
1876,1789388430070908368,1789388430071058409,150.041,0.475,1
1877,1789388430071515174,1789388430071645097,129.923,0.475,1
1878,1789388430072121606,1789388430072261956,140.35,0.475,1
1879,1789388430072718807,1789388430072860486,141.679,0.475,1
1880,1789388430073319935,1789388430073420551,100.616,0.0,0
1881,1789388430073905268,1789388430074064636,159.368,0.475,1
1882,1789388430074571365,1789388430074696428,125.063,0.0,0
1883,1789388430075160880,1789388430075344866,183.986,0.475,1
1884,1789388430075764365,1789388430075875151,110.786,0.0,0
1885,1789388430076357215,1789388430076507254,150.039,0.475,1
1886,1789388430076949038,1789388430077072565,123.527,0.0,0
1887,1789388430077647680,1789388430077779353,131.673,0.475,1
1888,1789388430078240061,1789388430078393779,153.718,0.475,1
1889,1789388430078840071,1789388430078978022,137.951,0.0,0
1890,1789388430079439794,1789388430079569782,129.988,0.475,1
1891,1789388430080038650,1789388430080216288,177.638,0.475,1
1892,1789388430080639047,1789388430080806379,167.332,0.475,1
1893,1789388430081296598,1789388430081482725,186.127,0.0,0
1894,1789388430081878425,1789388430081997522,119.097,0.475,1
1895,1789388430082470992,1789388430082615412,144.42,0.475,1
1896,1789388430083107658,1789388430083244944,137.286,0.475,1
1897,1789388430083762772,1789388430083892077,129.305,0.475,1
1898,1789388430084346477,1789388430084466864,120.387,0.475,1
1899,1789388430084942318,1789388430085107651,165.333,0.475,1
1900,1789388430085535490,1789388430085685812,150.322,0.475,1
1901,1789388430086174774,1789388430086360981,186.207,0.475,1
1902,1789388430086762908,1789388430086924009,161.101,0.0,0
1903,1789388430087352317,1789388430087495764,143.447,0.475,1
1904,1789388430087961590,1789388430088122400,160.81,0.475,1
1905,1789388430088613788,1789388430088771704,157.916,0.475,1
1906,1789388430089271924,1789388430089400302,128.378,0.475,1
1907,1789388430089855844,1789388430089975091,119.247,0.475,1
1908,1789388430090449776,1789388430090583344,133.568,0.475,1
1909,1789388430091078915,1789388430091233480,154.565,0.475,1
1910,1789388430091681397,1789388430091831343,149.946,0.475,1
1911,1789388430092275936,1789388430092461779,185.843,0.475,1
1912,1789388430092881856,1789388430093080265,198.409,0.475,1
1913,1789388430093473275,1789388430093627441,154.166,0.475,1
1914,1789388430094160237,1789388430094287188,126.951,0.475,1
1915,1789388430094749627,1789388430094853930,104.303,0.475,1
1916,1789388430095403513,1789388430095509664,106.151,0.0,0
1917,1789388430095990881,1789388430096160814,169.933,0.475,1
1918,1789388430096592674,1789388430096729845,137.171,0.475,1
1919,1789388430097224152,1789388430097354373,130.221,0.475,1
1920,1789388430097922054,1789388430098044057,122.003,0.475,1
1921,1789388430098509681,1789388430098638244,128.563,0.475,1
1922,1789388430099106276,1789388430099309167,202.891,0.0,0
1923,1789388430099713633,1789388430099866233,152.6,0.475,1
1924,1789388430100311545,1789388430100452529,140.984,0.475,1
1925,1789388430100941861,1789388430101088622,146.761,0.475,1
1926,1789388430101594003,1789388430101748745,154.742,0.475,1
1927,1789388430102178215,1789388430102273266,95.051,0.475,1
1928,1789388430102765420,1789388430102870109,104.689,0.475,1
1929,1789388430103400289,1789388430103515701,115.412,0.475,1
1930,1789388430103992927,1789388430104107720,114.793,0.0,0
1931,1789388430104584794,1789388430104775789,190.995,0.475,1
1932,1789388430105178404,1789388430105314098,135.694,0.475,1
1933,1789388430105800368,1789388430106024184,223.816,0.475,1
1934,1789388430106402644,1789388430106581399,178.755,0.0,0
1935,1789388430107010631,1789388430107183286,172.655,0.0,0
1936,1789388430107623277,1789388430107762032,138.755,0.475,1
1937,1789388430108213717,1789388430108327923,114.206,0.475,1
1938,1789388430108807441,1789388430108948773,141.332,0.0,0
1939,1789388430109445058,1789388430109577350,132.292,0.475,1
1940,1789388430110099499,1789388430110240678,141.179,0.475,1
1941,1789388430110690021,1789388430110823692,133.671,0.475,1
1942,1789388430111279444,1789388430111385099,105.655,0.0,0
1943,1789388430111870025,1789388430112009740,139.715,0.475,1
1944,1789388430112466510,1789388430112613080,146.57,0.475,1
1945,1789388430113121488,1789388430113240389,118.901,0.475,1
1946,1789388430113726309,1789388430113847507,121.198,0.475,1
1947,1789388430114326706,1789388430114452964,126.258,0.475,1
1948,1789388430114924327,1789388430115084876,160.549,0.475,1
1949,1789388430115527851,1789388430115657417,129.566,0.475,1
1950,1789388430116115790,1789388430116258360,142.57,0.475,1
1951,1789388430116708705,1789388430116845314,136.609,0.475,1
1952,1789388430117301956,1789388430117425815,123.859,0.0,0
1953,1789388430117897967,1789388430117994667,96.7,0.475,1
1954,1789388430118496108,1789388430118640122,144.014,0.475,1
1955,1789388430119100770,1789388430119241888,141.118,0.475,1
1956,1789388430119702206,1789388430119946319,244.113,0.0,0
1957,1789388430120311184,1789388430120541806,230.622,0.475,1
1958,1789388430121018118,1789388430121144583,126.465,0.475,1
