sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
66,1780657635845146283,1780657635845147382,1780657635845151828,1780657635845152916,1099,1088,-5,1093,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
67,1780657635845176174,1780657635845177237,1780657635845181728,1780657635845182806,1063,1078,7,1070,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
68,1780657635845207529,1780657635845208586,1780657635845212983,1780657635845214054,1057,1071,7,1064,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
69,1780657635845237426,1780657635845238485,1780657635845242953,1780657635845244037,1059,1084,12,1071,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
70,1780657635845268824,1780657635845269857,1780657635845274400,1780657635845275513,1033,1113,40,1073,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
71,1780657635845298969,1780657635845300037,1780657635845304459,1780657635845305531,1068,1072,2,1070,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
72,1780657635845332918,1780657635845333923,1780657635845337941,1780657635845338913,1005,972,-16,988,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
73,1780657635845359832,1780657635845360786,1780657635845365142,1780657635845366104,954,962,4,958,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
74,1780657635845387020,1780657635845388018,1780657635845392037,1780657635845392994,998,957,-20,977,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
75,1780657635845414602,1780657635845417800,1780657635845422177,1780657635845423293,3198,1116,-1041,2157,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
76,1780657635845446709,1780657635845447813,1780657635845452270,1780657635845453367,1104,1097,-3,1100,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
77,1780657635845477607,1780657635845478653,1780657635845483159,1780657635845484244,1046,1085,19,1065,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
78,1780657635845508003,1780657635845509043,1780657635845513485,1780657635845514581,1040,1096,28,1068,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
79,1780657635845537989,1780657635845539044,1780657635845543557,1780657635845544625,1055,1068,6,1061,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
80,1780657635845567560,1780657635845568603,1780657635845614080,1780657635845615322,1043,1242,99,1142,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
81,1780657635845646528,1780657635845647653,1780657635845658639,1780657635845659774,1125,1135,5,1130,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
82,1780657635845683895,1780657635845685024,1780657635845702151,1780657635845704479,1129,2328,599,1728,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
83,1780657635845737290,1780657635845738464,1780657635845748095,1780657635845749992,1174,1897,361,1535,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
84,1780657635845777378,1780657635845778470,1780657635845784529,1780657635845785704,1092,1175,41,1133,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
85,1780657635845809399,1780657635845810467,1780657635845815186,1780657635845816306,1068,1120,26,1094,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
86,1780657635845840374,1780657635845841478,1780657635845847000,1780657635845848212,1104,1212,54,1158,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
87,1780657635845873404,1780657635845874439,1780657635845879117,1780657635845880219,1035,1102,33,1068,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
88,1780657635845904570,1780657635845905624,1780657635845910767,1780657635845911933,1054,1166,56,1110,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
89,1780657635845935667,1780657635845936728,1780657635845941828,1780657635845943084,1061,1256,97,1158,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
90,1780657635845966117,1780657635845967160,1780657635845971568,1780657635845972666,1043,1098,27,1070,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
91,1780657635845996202,1780657635845997232,1780657635846001702,1780657635846002867,1030,1165,67,1097,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
92,1780657635846025670,1780657635846026739,1780657635846031400,1780657635846032519,1069,1119,25,1094,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
93,1780657635846056208,1780657635846057242,1780657635846062245,1780657635846063376,1034,1131,48,1082,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
94,1780657635846086314,1780657635846087376,1780657635846091717,1780657635846092772,1062,1055,-3,1058,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
95,1780657635846116061,1780657635846117097,1780657635846121323,1780657635846122415,1036,1092,28,1064,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
96,1780657635846145864,1780657635846146927,1780657635846151399,1780657635846167883,1063,16484,7710,8773,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
97,1780657635846190657,1780657635846191704,1780657635846205013,1780657635846210449,1047,5436,2194,3241,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
98,1780657635846241308,1780657635846242552,1780657635846252075,1780657635846254296,1244,2221,488,1732,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
