count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_rtt_ns
1922,4811652,4830580,-18928,39854663,12816144
1923,4813041,4830580,-17539,39854663,12816144
1924,4812305,4830580,-18275,39854663,12816144
1925,4810601,4830580,-19979,39854663,12816144
1926,4789001,4830580,-41579,39854663,12816144
1927,4785896,4830580,-44684,39854663,12816144
1928,4782877,4830580,-47703,39854663,12816144
1929,4779451,4830580,-51129,39854663,12816144
1930,4758837,4830580,-71743,39854663,12816144
1931,4755148,4830580,-75432,39854663,12816144
1932,4754205,4830580,-76375,39854663,12816144
1933,4756598,4830580,-73982,39854663,12816144
1934,4755848,4830580,-74732,39854663,12816144
1935,4752780,4830580,-77800,39854663,12816144
1936,4751380,4830580,-79200,39854663,12816144
1937,4750472,4830580,-80108,39854663,12816144
1938,4750037,4830580,-80543,39854663,12816144
1939,4749322,4830580,-81258,39854663,12816144
1940,4747376,4830580,-83204,39854663,12816144
1941,4746167,4830580,-84413,39854663,12816144
1942,4745559,4830580,-85021,39854663,12816144
1943,4743622,4830580,-86958,39854663,12816144
1944,4725716,4830580,-104864,39854663,12816144
1945,4723521,4830580,-107059,39854663,12816144
1946,4723695,4830580,-106885,39854663,12816144
1947,4723377,4830580,-107203,39854663,12816144
1948,4722953,4830580,-107627,39854663,12816144
1949,4721132,4830580,-109448,39854663,12816144
1950,4720711,4830580,-109869,39854663,12816144
1951,4719983,4830580,-110597,39854663,12816144
1952,4719822,4830580,-110758,39854663,12816144
1953,4719523,4830580,-111057,39854663,12816144
1954,4718880,4830580,-111700,39854663,12816144
1955,4719345,4830580,-111235,39854663,12816144
1956,4718679,4830580,-111901,39854663,12816144
1957,4717277,4830580,-113303,39854663,12816144
1958,4716902,4830580,-113678,39854663,12816144
1959,4715202,4830580,-115378,39854663,12816144
1960,4713528,4830580,-117052,39854663,12816144
1961,4712111,4830580,-118469,39854663,12816144
1962,4711452,4830580,-119128,39854663,12816144
1963,4709780,4830580,-120800,39854663,12816144
1964,4709077,4830580,-121503,39854663,12816144
1965,4710103,4830580,-120477,39854663,12816144
1966,4708774,4830580,-121806,39854663,12816144
1967,4708075,4830580,-122505,39854663,12816144
1968,4706656,4830580,-123924,39854663,12816144
1969,4705595,4830580,-124985,39854663,12816144
1970,4704312,4830580,-126268,39854663,12816144
1971,4703053,4830580,-127527,39854663,12816144
1972,4699544,4830580,-131036,39854663,12816144
1973,4698744,4830580,-131836,39854663,12816144
1974,4697732,4830580,-132848,39854663,12816144
1975,4696679,4830580,-133901,39854663,12816144
1976,4697802,4830580,-132778,39854663,12816144
1977,4696423,4830580,-134157,39854663,12816144
1978,4694745,4830580,-135835,39854663,12816144
1979,4693251,4830580,-137329,39854663,12816144
1980,4692253,4830580,-138327,39854663,12816144
1981,4690721,4830580,-139859,39854663,12816144
1982,4689581,4830580,-140999,39854663,12816144
1983,4688045,4830580,-142535,39854663,12816144
1984,4686358,4830580,-144222,39854663,12816144
1985,4685284,4830580,-145296,39854663,12816144
1986,4683737,4830580,-146843,39854663,12816144
1987,4684800,4830580,-145780,39854663,12816144
1988,4681453,4830580,-149127,39854663,12816144
1989,4670350,4830580,-160230,39854663,12816144
1990,4658494,4830580,-172086,39854663,12816144
1991,4656384,4830580,-174196,39854663,12816144
1992,4654540,4830580,-176040,39854663,12816144
1993,4653641,4830580,-176939,39854663,12816144
1994,4652736,4830580,-177844,39854663,12816144
1995,4651944,4830580,-178636,39854663,12816144
1996,4649574,4830580,-181006,39854663,12816144
1997,4649608,4830580,-180972,39854663,12816144
1998,4649773,4830580,-180807,39854663,12816144
1999,4648441,4830580,-182139,39854663,12816144
2000,4646064,4830580,-184516,39854663,12816144
