count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
129,192350,1783333719237280391,1783333719237280391,1783333719237486990,1783333719237486990,1783333719237472741,1783333719237472741,2,3,1,1.000000000000,1.000000000000,1.000000000000
130,192609,1783333719237401651,1783333719237401651,1783333719237609090,1783333719237609090,1783333719237594260,1783333719237594260,0,3,3,1.000000000000,1.000000000000,1.000000000000
131,191857,1783333719237521072,1783333719237521072,1783333719237727339,1783333719237727339,1783333719237712929,1783333719237712929,3,1,2,1.000000000000,1.000000000000,1.000000000000
132,191376,1783333719237639832,1783333719237639832,1783333719237845558,1783333719237845558,1783333719237831208,1783333719237831208,1,2,3,1.000000000000,1.000000000000,1.000000000000
133,191843,1783333719237762164,1783333719237762164,1783333719237969277,1783333719237969277,1783333719237954007,1783333719237954007,3,3,0,1.000000000000,1.000000000000,1.000000000000
134,194132,1783333719237879555,1783333719237879555,1783333719238087867,1783333719238087867,1783333719238073687,1783333719238073687,1,2,3,1.000000000000,1.000000000000,1.000000000000
135,191961,1783333719238003345,1783333719238003345,1783333719238209296,1783333719238209296,1783333719238195306,1783333719238195306,0,1,1,1.000000000000,1.000000000000,1.000000000000
136,191429,1783333719238117066,1783333719238117066,1783333719238322705,1783333719238322705,1783333719238308495,1783333719238308495,1,1,0,1.000000000000,1.000000000000,1.000000000000
137,198347,1783333719238239627,1783333719238239627,1783333719238452204,1783333719238452204,1783333719238437974,1783333719238437974,2,1,3,1.000000000000,1.000000000000,1.000000000000
138,192547,1783333719238355147,1783333719238355147,1783333719238561864,1783333719238561864,1783333719238547694,1783333719238547694,3,0,3,1.000000000000,1.000000000000,1.000000000000
139,192525,1783333719238473968,1783333719238473968,1783333719238680473,1783333719238680473,1783333719238666493,1783333719238666493,3,1,2,1.000000000000,1.000000000000,1.000000000000
140,191243,1783333719238594859,1783333719238594859,1783333719238800332,1783333719238800332,1783333719238786102,1783333719238786102,0,1,1,1.000000000000,1.000000000000,1.000000000000
141,202151,1783333719238712240,1783333719238712240,1783333719238930601,1783333719238930601,1783333719238914391,1783333719238914391,1,0,1,1.000000000000,1.000000000000,1.000000000000
142,191730,1783333719238836551,1783333719238836551,1783333719239043461,1783333719239043461,1783333719239028281,1783333719239028281,1,2,3,1.000000000000,1.000000000000,1.000000000000
143,192489,1783333719238954092,1783333719238954092,1783333719239161601,1783333719239161601,1783333719239146581,1783333719239146581,0,0,0,1.000000000000,1.000000000000,1.000000000000
144,195678,1783333719239072962,1783333719239072962,1783333719239283390,1783333719239283390,1783333719239268640,1783333719239268640,2,2,0,1.000000000000,1.000000000000,1.000000000000
145,191726,1783333719239193273,1783333719239193273,1783333719239399399,1783333719239399399,1783333719239384999,1783333719239384999,3,1,2,1.000000000000,1.000000000000,1.000000000000
