count_idx,delay_ns,ts_r1_ns,ts_r1_on_r2_ns,ts_r2_ns,ts_r2_on_r1_ns,r2_recv_r1_msg_ns,r2_recv_r1_msg_on_r1_ns,bits_r1,bits_r2_local,bits_final,w14,w56,w_final_raw
112,204380,1783332971859034441,1783332971859034441,1783332971859248720,1783332971859248720,1783332971859238821,1783332971859238821,2,2,0,1.000000000000,1.000000000000,1.000000000000
113,207808,1783332971859149121,1783332971859149121,1783332971859367359,1783332971859367359,1783332971859356929,1783332971859356929,2,1,3,1.000000000000,1.000000000000,1.000000000000
114,205386,1783332971859263662,1783332971859263662,1783332971859478628,1783332971859478628,1783332971859469048,1783332971859469048,1,0,1,1.000000000000,1.000000000000,1.000000000000
115,205683,1783332971859385613,1783332971859385613,1783332971859600446,1783332971859600446,1783332971859591296,1783332971859591296,2,1,3,1.000000000000,1.000000000000,1.000000000000
116,204872,1783332971859502873,1783332971859502873,1783332971859717095,1783332971859717095,1783332971859707745,1783332971859707745,1,1,0,1.000000000000,1.000000000000,1.000000000000
117,203749,1783332971859618105,1783332971859618105,1783332971859830924,1783332971859830924,1783332971859821854,1783332971859821854,1,0,1,1.000000000000,1.000000000000,1.000000000000
118,205748,1783332971859732505,1783332971859732505,1783332971859949503,1783332971859949503,1783332971859938253,1783332971859938253,3,1,2,1.000000000000,1.000000000000,1.000000000000
119,207806,1783332971859846956,1783332971859846956,1783332971860065332,1783332971860065332,1783332971860054762,1783332971860054762,0,1,1,1.000000000000,1.000000000000,1.000000000000
120,203253,1783332971859964347,1783332971859964347,1783332971860177000,1783332971860177000,1783332971860167600,1783332971860167600,0,2,2,1.000000000000,1.000000000000,1.000000000000
121,208102,1783332971860082327,1783332971860082327,1783332971860301589,1783332971860301589,1783332971860290429,1783332971860290429,1,0,1,1.000000000000,1.000000000000,1.000000000000
122,205700,1783332971860196708,1783332971860196708,1783332971860412227,1783332971860412227,1783332971860402408,1783332971860402408,2,1,3,1.000000000000,1.000000000000,1.000000000000
123,206927,1783332971860318109,1783332971860318109,1783332971860534286,1783332971860534286,1783332971860525036,1783332971860525036,0,0,0,1.000000000000,1.000000000000,1.000000000000
124,205076,1783332971860441249,1783332971860441249,1783332971860655845,1783332971860655845,1783332971860646325,1783332971860646325,0,2,2,1.000000000000,1.000000000000,1.000000000000
125,204992,1783332971860554951,1783332971860554951,1783332971860769213,1783332971860769213,1783332971860759943,1783332971860759943,3,1,2,1.000000000000,1.000000000000,1.000000000000
126,203620,1783332971860669252,1783332971860669252,1783332971860882122,1783332971860882122,1783332971860872872,1783332971860872872,0,0,0,1.000000000000,1.000000000000,1.000000000000
127,204729,1783332971860783572,1783332971860783572,1783332971860997580,1783332971860997580,1783332971860988301,1783332971860988301,3,2,1,1.000000000000,1.000000000000,1.000000000000
128,203816,1783332971860898293,1783332971860898293,1783332971861111369,1783332971861111369,1783332971861102109,1783332971861102109,1,3,2,1.000000000000,1.000000000000,1.000000000000
129,215205,1783332971861012563,1783332971861012563,1783332971861237018,1783332971861237018,1783332971861227768,1783332971861227768,2,2,0,1.000000000000,1.000000000000,1.000000000000
130,207592,1783332971861129584,1783332971861129584,1783332971861349066,1783332971861349066,1783332971861337176,1783332971861337176,3,1,2,1.000000000000,1.000000000000,1.000000000000
131,204820,1783332971861251055,1783332971861251055,1783332971861466205,1783332971861466205,1783332971861455875,1783332971861455875,1,0,1,1.000000000000,1.000000000000,1.000000000000
132,205277,1783332971861371996,1783332971861371996,1783332971861587023,1783332971861587023,1783332971861577273,1783332971861577273,1,3,2,1.000000000000,1.000000000000,1.000000000000
133,206705,1783332971861493777,1783332971861493777,1783332971861709652,1783332971861709652,1783332971861700482,1783332971861700482,1,1,0,1.000000000000,1.000000000000,1.000000000000
134,203953,1783332971861607998,1783332971861607998,1783332971861821121,1783332971861821121,1783332971861811951,1783332971861811951,3,2,1,1.000000000000,1.000000000000,1.000000000000
135,205181,1783332971861721828,1783332971861721828,1783332971861936269,1783332971861936269,1783332971861927009,1783332971861927009,3,2,1,1.000000000000,1.000000000000,1.000000000000
136,203749,1783332971861836419,1783332971861836419,1783332971862049378,1783332971862049378,1783332971862040168,1783332971862040168,1,3,2,1.000000000000,1.000000000000,1.000000000000
137,203547,1783332971861951010,1783332971861951010,1783332971862163806,1783332971862163806,1783332971862154557,1783332971862154557,0,1,1,1.000000000000,1.000000000000,1.000000000000
138,204525,1783332971862065630,1783332971862065630,1783332971862285545,1783332971862285545,1783332971862270155,1783332971862270155,0,0,0,1.000000000000,1.000000000000,1.000000000000
139,207693,1783332971862184121,1783332971862184121,1783332971862401754,1783332971862401754,1783332971862391814,1783332971862391814,1,0,1,1.000000000000,1.000000000000,1.000000000000
140,206799,1783332971862307193,1783332971862307193,1783332971862523542,1783332971862523542,1783332971862513992,1783332971862513992,3,3,0,1.000000000000,1.000000000000,1.000000000000
141,210598,1783332971862428253,1783332971862428253,1783332971862648261,1783332971862648261,1783332971862638851,1783332971862638851,1,2,3,1.000000000000,1.000000000000,1.000000000000
142,204155,1783332971862554494,1783332971862554494,1783332971862767919,1783332971862767919,1783332971862758649,1783332971862758649,3,2,1,1.000000000000,1.000000000000,1.000000000000
143,203684,1783332971862668815,1783332971862668815,1783332971862881639,1783332971862881639,1783332971862872499,1783332971862872499,0,0,0,1.000000000000,1.000000000000,1.000000000000
144,204692,1783332971862783425,1783332971862783425,1783332971862997477,1783332971862997477,1783332971862988117,1783332971862988117,2,0,2,1.000000000000,1.000000000000,1.000000000000
145,206670,1783332971862897716,1783332971862897716,1783332971863113646,1783332971863113646,1783332971863104386,1783332971863104386,1,3,2,1.000000000000,1.000000000000,1.000000000000
146,203609,1783332971863012156,1783332971863012156,1783332971863225085,1783332971863225085,1783332971863215765,1783332971863215765,0,2,2,1.000000000000,1.000000000000,1.000000000000
147,205926,1783332971863126597,1783332971863126597,1783332971863342823,1783332971863342823,1783332971863332523,1783332971863332523,3,1,2,1.000000000000,1.000000000000,1.000000000000
148,205073,1783332971863248129,1783332971863248129,1783332971863462792,1783332971863462792,1783332971863453202,1783332971863453202,2,3,1,1.000000000000,1.000000000000,1.000000000000
149,205831,1783332971863375489,1783332971863375489,1783332971863591050,1783332971863591050,1783332971863581320,1783332971863581320,0,1,1,1.000000000000,1.000000000000,1.000000000000
150,205459,1783332971863497520,1783332971863497520,1783332971863712999,1783332971863712999,1783332971863702979,1783332971863702979,0,2,2,1.000000000000,1.000000000000,1.000000000000
151,204186,1783332971863612061,1783332971863612061,1783332971863826077,1783332971863826077,1783332971863816247,1783332971863816247,2,1,3,1.000000000000,1.000000000000,1.000000000000
152,205475,1783332971863726451,1783332971863726451,1783332971863947786,1783332971863947786,1783332971863931926,1783332971863931926,2,3,1,1.000000000000,1.000000000000,1.000000000000
153,211063,1783332971863841072,1783332971863841072,1783332971864067354,1783332971864067354,1783332971864052135,1783332971864052135,1,0,1,1.000000000000,1.000000000000,1.000000000000
154,204940,1783332971863955403,1783332971863955403,1783332971864174763,1783332971864174763,1783332971864160343,1783332971864160343,3,1,2,1.000000000000,1.000000000000,1.000000000000
155,211208,1783332971864070174,1783332971864070174,1783332971864296492,1783332971864296492,1783332971864281382,1783332971864281382,2,0,2,1.000000000000,1.000000000000,1.000000000000
156,206156,1783332971864184715,1783332971864184715,1783332971864405560,1783332971864405560,1783332971864390871,1783332971864390871,2,0,2,1.000000000000,1.000000000000,1.000000000000
157,210863,1783332971864305876,1783332971864305876,1783332971864531169,1783332971864531169,1783332971864516739,1783332971864516739,1,3,2,1.000000000000,1.000000000000,1.000000000000
158,208892,1783332971864422536,1783332971864422536,1783332971864645278,1783332971864645278,1783332971864631428,1783332971864631428,3,1,2,1.000000000000,1.000000000000,1.000000000000
159,203949,1783332971864547507,1783332971864547507,1783332971864765556,1783332971864765556,1783332971864751456,1783332971864751456,0,0,0,1.000000000000,1.000000000000,1.000000000000
160,204117,1783332971864661768,1783332971864661768,1783332971864879945,1783332971864879945,1783332971864865885,1783332971864865885,0,0,0,1.000000000000,1.000000000000,1.000000000000
161,206776,1783332971864776138,1783332971864776138,1783332971864996973,1783332971864996973,1783332971864982914,1783332971864982914,2,2,0,1.000000000000,1.000000000000,1.000000000000
162,204193,1783332971864891099,1783332971864891099,1783332971865109362,1783332971865109362,1783332971865095292,1783332971865095292,3,3,0,1.000000000000,1.000000000000,1.000000000000
163,204041,1783332971865005360,1783332971865005360,1783332971865223411,1783332971865223411,1783332971865209401,1783332971865209401,3,1,2,1.000000000000,1.000000000000,1.000000000000
