sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,used_for_offset,used_for_best_path,clock_sync_method,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
90,1780650978560911406,1780650978560921256,1780650978560921385,1780650978560937023,9850,15638,2894,12744,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
91,1780650978560946834,1780650978560956614,1780650978560956753,1780650978560972295,9780,15542,2881,12661,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
92,1780650978560982187,1780650978560992141,1780650978560992269,1780650978561007728,9954,15459,2752,12706,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
93,1780650978561017570,1780650978561027369,1780650978561027502,1780650978561043036,9799,15534,2867,12666,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
94,1780650978561052847,1780650978561063018,1780650978561063187,1780650978561078777,10171,15590,2709,12880,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
95,1780650978561088637,1780650978561098295,1780650978561098467,1780650978561114116,9658,15649,2995,12653,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
96,1780650978561123945,1780650978561133872,1780650978561133988,1780650978561149504,9927,15516,2794,12721,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
97,1780650978561159463,1780650978561169015,1780650978561169151,1780650978561184561,9552,15410,2929,12481,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
98,1780650978561194610,1780650978561204320,1780650978561204433,1780650978561223301,9710,18868,4579,14289,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
99,1780650978561233354,1780650978561243235,1780650978561243361,1780650978561258907,9881,15546,2832,12713,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
100,1780650978561268921,1780650978561278721,1780650978561278839,1780650978561294341,9800,15502,2851,12651,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
101,1780650978561304260,1780650978561313973,1780650978561314103,1780650978561330911,9713,16808,3547,13260,1,0,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
102,1780650978561340786,1780650978561350492,1780650978561350609,1780650978561366288,9706,15679,2986,12692,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
103,1780650978561376081,1780650978561385733,1780650978561385876,1780650978561401424,9652,15548,2948,12600,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
104,1780650978561411359,1780650978561421219,1780650978561421337,1780650978561436840,9860,15503,2821,12681,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
105,1780650978561446818,1780650978561456515,1780650978561456656,1780650978561472590,9697,15934,3118,12815,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
106,1780650978561482504,1780650978561492394,1780650978561492514,1780650978561508008,9890,15494,2802,12692,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
107,1780650978561517889,1780650978561527504,1780650978561527646,1780650978561543209,9615,15563,2974,12589,1,1,best-path-median,2643,3035,2689,2643,2903.093499,224,12641,13837,11878,13117,16346,12641,0,ok
