count_idx,delay_ns,clock_offset_ns,clock_sync_rtt_ns
145,-44841867,2144857345,10994807
146,-44848240,2144857345,10994807
147,-44853324,2144857345,10994807
148,-44919971,2144857345,10994807
149,-44928565,2144857345,10994807
150,-44936197,2144857345,10994807
151,-44944018,2144857345,10994807
152,-44952481,2144857345,10994807
153,-44959430,2144857345,10994807
154,-45024371,2144857345,10994807
155,-45039074,2144857345,10994807
156,-45048931,2144857345,10994807
157,-45057475,2144857345,10994807
158,-45064688,2144857345,10994807
159,-45071845,2144857345,10994807
160,-45080612,2144857345,10994807
161,-45087894,2144857345,10994807
162,-45094969,2144857345,10994807
163,-45101549,2144857345,10994807
164,-45109647,2144857345,10994807
165,-45116876,2144857345,10994807
166,-45128952,2144857345,10994807
167,-45136009,2144857345,10994807
168,-45144451,2144857345,10994807
169,-45171380,2144857345,10994807
170,-45179034,2144857345,10994807
171,-45187113,2144857345,10994807
172,-45194198,2144857345,10994807
173,-45202354,2144857345,10994807
174,-45210822,2144857345,10994807
175,-45220017,2144857345,10994807
176,-45228669,2144857345,10994807
177,-45238000,2144857345,10994807
178,-45247247,2144857345,10994807
179,-45255107,2144857345,10994807
180,-45271598,2144857345,10994807
181,-45283160,2144857345,10994807
182,-45293810,2144857345,10994807
183,-45305865,2144857345,10994807
184,-45318985,2144857345,10994807
185,-45345215,2144857345,10994807
186,-45359590,2144857345,10994807
187,-45411458,2144857345,10994807
188,-45467544,2144857345,10994807
189,-45486448,2144857345,10994807
190,-45519051,2144857345,10994807
191,-45534050,2144857345,10994807
192,-45544950,2144857345,10994807
193,-45554550,2144857345,10994807
194,-45564372,2144857345,10994807
195,-45573612,2144857345,10994807
196,-45582322,2144857345,10994807
197,-45592177,2144857345,10994807
198,-45603429,2144857345,10994807
199,-45657326,2144857345,10994807
200,-45677803,2144857345,10994807
201,-45701083,2144857345,10994807
202,-45714589,2144857345,10994807
203,-45781932,2144857345,10994807
204,-45834708,2144857345,10994807
205,-45849581,2144857345,10994807
206,-45864529,2144857345,10994807
207,-45877581,2144857345,10994807
208,-45887468,2144857345,10994807
209,-45900683,2144857345,10994807
210,-45909542,2144857345,10994807
211,-45919463,2144857345,10994807
212,-45930202,2144857345,10994807
213,-45941491,2144857345,10994807
214,-45953314,2144857345,10994807
215,-45974169,2144857345,10994807
216,-46029585,2144857345,10994807
217,-46119588,2144857345,10994807
218,-46137475,2144857345,10994807
219,-46148808,2144857345,10994807
220,-46157999,2144857345,10994807
221,-46167242,2144857345,10994807
222,-46177848,2144857345,10994807
223,-46188550,2144857345,10994807
224,-46199609,2144857345,10994807
225,-46211022,2144857345,10994807
226,-46229240,2144857345,10994807
227,-46277926,2144857345,10994807
228,-46296847,2144857345,10994807
229,-46307666,2144857345,10994807
230,-46315989,2144857345,10994807
231,-46324926,2144857345,10994807
232,-46333618,2144857345,10994807
233,-46348780,2144857345,10994807
234,-46395119,2144857345,10994807
235,-46411614,2144857345,10994807
236,-46421672,2144857345,10994807
237,-46431608,2144857345,10994807
238,-46440679,2144857345,10994807
239,-46449237,2144857345,10994807
240,-46458600,2144857345,10994807
241,-46468286,2144857345,10994807
242,-46480864,2144857345,10994807
243,-46490366,2144857345,10994807
244,-46500613,2144857345,10994807
245,-46510435,2144857345,10994807
246,-46522145,2144857345,10994807
247,-46531807,2144857345,10994807
248,-46542155,2144857345,10994807
249,-46552749,2144857345,10994807
250,-46562844,2144857345,10994807
251,-46589779,2144857345,10994807
252,-46599735,2144857345,10994807
253,-46614210,2144857345,10994807
254,-46628093,2144857345,10994807
255,-46641451,2144857345,10994807
256,-46687437,2144857345,10994807
257,-46700255,2144857345,10994807
258,-46709914,2144857345,10994807
259,-46719109,2144857345,10994807
260,-46727491,2144857345,10994807
261,-46736111,2144857345,10994807
262,-46744565,2144857345,10994807
263,-46752702,2144857345,10994807
264,-46761166,2144857345,10994807
265,-46767138,2144857345,10994807
266,-46772351,2144857345,10994807
267,-46779241,2144857345,10994807
268,-46788657,2144857345,10994807
269,-46824141,2144857345,10994807
270,-46832988,2144857345,10994807
271,-46840457,2144857345,10994807
272,-46854451,2144857345,10994807
273,-46861933,2144857345,10994807
274,-46869268,2144857345,10994807
275,-46876313,2144857345,10994807
276,-46884239,2144857345,10994807
277,-46895590,2144857345,10994807
278,-46908384,2144857345,10994807
279,-46917449,2144857345,10994807
280,-46929476,2144857345,10994807
281,-46943147,2144857345,10994807
282,-46954055,2144857345,10994807
283,-46962207,2144857345,10994807
284,-46973522,2144857345,10994807
285,-39996045,2144857345,10994807
286,-40001802,2144857345,10994807
287,-40009864,2144857345,10994807
288,-40019396,2144857345,10994807
289,-40058211,2144857345,10994807
290,-40073907,2144857345,10994807
291,-40092303,2144857345,10994807
292,-40102341,2144857345,10994807
293,-40111526,2144857345,10994807
294,-40119496,2144857345,10994807
295,-40127560,2144857345,10994807
296,-40135681,2144857345,10994807
297,-40144323,2144857345,10994807
298,-40156170,2144857345,10994807
299,-40161730,2144857345,10994807
300,-40170002,2144857345,10994807
301,-40177395,2144857345,10994807
302,-40186861,2144857345,10994807
303,-40195033,2144857345,10994807
304,-40202647,2144857345,10994807
305,-40209696,2144857345,10994807
306,-40216756,2144857345,10994807
307,-40222766,2144857345,10994807
308,-40231332,2144857345,10994807
309,-40239483,2144857345,10994807
310,-40246520,2144857345,10994807
311,-40253623,2144857345,10994807
312,-40260604,2144857345,10994807
313,-40268418,2144857345,10994807
314,-40275300,2144857345,10994807
315,-40282321,2144857345,10994807
316,-40295695,2144857345,10994807
317,-40303641,2144857345,10994807
318,-40312671,2144857345,10994807
319,-40321020,2144857345,10994807
320,-40329953,2144857345,10994807
321,-40338513,2144857345,10994807
322,-40345677,2144857345,10994807
323,-40351558,2144857345,10994807
324,-40359008,2144857345,10994807
325,-40395685,2144857345,10994807
326,-40430027,2144857345,10994807
327,-40439285,2144857345,10994807
328,-40445787,2144857345,10994807
329,-40451708,2144857345,10994807
330,-40457903,2144857345,10994807
331,-40462992,2144857345,10994807
332,-40469396,2144857345,10994807
333,-40475595,2144857345,10994807
334,-40481829,2144857345,10994807
335,-40493819,2144857345,10994807
336,-40523655,2144857345,10994807
337,-40530605,2144857345,10994807
338,-40538516,2144857345,10994807
339,-40545992,2144857345,10994807
340,-40552036,2144857345,10994807
341,-40557869,2144857345,10994807
342,-40563682,2144857345,10994807
343,-40569633,2144857345,10994807
344,-40575658,2144857345,10994807
345,-40587318,2144857345,10994807
346,-40594337,2144857345,10994807
347,-40603647,2144857345,10994807
348,-40610453,2144857345,10994807
349,-40616402,2144857345,10994807
350,-40624309,2144857345,10994807
351,-40632878,2144857345,10994807
352,-40639020,2144857345,10994807
353,-40647708,2144857345,10994807
354,-40658038,2144857345,10994807
355,-40664238,2144857345,10994807
356,-40674212,2144857345,10994807
357,-40681281,2144857345,10994807
358,-40687668,2144857345,10994807
359,-40694852,2144857345,10994807
360,-40704696,2144857345,10994807
361,-40711793,2144857345,10994807
362,-40719680,2144857345,10994807
363,-40726592,2144857345,10994807
364,-40734551,2144857345,10994807
365,-40745841,2144857345,10994807
366,-40751802,2144857345,10994807
367,-40750531,2144857345,10994807
368,-40757962,2144857345,10994807
369,-40769647,2144857345,10994807
