sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns
70,1782212028301689278,1782212047031477345,1782212047031503855,1782212028302100250,18729788067,-18729403605,-18729595836,192231,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
71,1782212028302131369,1782212047031920165,1782212047031949525,1782212028302546431,18729788796,-18729403094,-18729595945,192851,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
72,1782212028302577500,1782212047032366225,1782212047032391595,1782212028302995382,18729788725,-18729396213,-18729592469,196256,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
73,1782212028303026122,1782212047032813615,1782212047032893175,1782212028303492102,18729787493,-18729401073,-18729594283,193210,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
74,1782212028303522692,1782212047033313955,1782212047033341415,1782212028303940333,18729791263,-18729401082,-18729596173,195090,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
75,1782212028303971853,1782212047033759685,1782212047033785805,1782212028304383356,18729787832,-18729402449,-18729595141,192691,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
76,1782212028304412735,1782212047034199095,1782212047034223925,1782212028304819347,18729786360,-18729404578,-18729595469,190891,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
77,1782212028304850656,1782212047034640035,1782212047034667375,1782212028305263748,18729789379,-18729403627,-18729596503,192876,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
78,1782212028305293977,1782212047035083055,1782212047035110875,1782212028305719879,18729789078,-18729390996,-18729590037,199041,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
79,1782212028305750898,1782212047035538905,1782212047035566475,1782212028306164010,18729788007,-18729402465,-18729595236,192771,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
80,1782212028306195349,1782212047036015955,1782212047036046315,1782212028306643391,18729820606,-18729402924,-18729611765,208841,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-18729594414,-18729597754,-18729597068,-18729594414,5370.737211,4074,190186,194038,183576,194261,205770,190186
